PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
97.0,129.0,40.0,61.0,1700.0,1.0,-4.1,1023.4,-14.6,0.0,0.9
103.0,145.0,37.0,62.0,2000.0,1.0,-4.0,1023.4,-15.9,0.0,1.3
129.0,178.0,44.0,73.0,3100.0,1.0,-6.9,1023.4,-14.0,0.0,0.8
76.0,74.0,28.0,61.0,1800.0,1.0,-4.8,1023.5,-16.4,0.0,2.1
76.0,18.0,28.0,61.0,1800.0,1.0,-4.9,1023.8,-17.1,0.0,0.7
13.0,11.0,11.0,35.0,600.0,5.0,-5.5,1023.4,-16.7,0.0,1.3
13.0,2.0,11.0,35.0,600.0,5.0,-5.6,1023.4,-17.1,0.0,1.2
13.0,10.0,11.0,35.0,600.0,5.0,-5.6,1023.7,-17.4,0.0,2.1
13.0,10.0,11.0,35.0,600.0,5.0,-5.9,1024.1,-17.7,0.0,2.3
10.0,19.0,10.0,30.0,500.0,11.0,-5.9,1024.4,-17.1,0.0,1.5
14.0,32.0,17.0,48.0,800.0,1.0,-4.3,1025.0,-16.5,0.0,1.2
14.0,32.0,17.0,48.0,800.0,1.0,-2.8,1025.2,-16.9,0.0,1.6
18.0,44.0,19.0,43.0,900.0,1.0,-1.3,1024.9,-17.5,0.0,2.0
24.0,28.0,28.0,35.0,900.0,20.0,-0.1,1024.0,-16.9,0.0,1.3
24.0,24.0,26.0,31.0,800.0,26.0,0.6,1023.1,-17.2,0.0,1.0
24.0,24.0,25.0,35.0,800.0,27.0,1.4,1022.6,-17.0,0.0,1.8
28.0,28.0,24.0,33.0,700.0,31.0,0.9,1022.8,-16.0,0.0,2.2
27.0,5.0,24.0,45.0,900.0,22.0,0.0,1023.0,-15.5,0.0,2.2
44.0,56.0,37.0,73.0,1300.0,2.0,-1.3,1023.5,-15.5,0.0,1.1
58.0,105.0,45.0,86.0,1400.0,1.0,-2.3,1023.9,-15.0,0.0,1.2
68.0,134.0,51.0,91.0,1700.0,1.0,-4.1,1024.5,-14.3,0.0,0.6
68.0,134.0,51.0,91.0,1700.0,1.0,-5.0,1024.8,-13.1,0.0,0.0
82.0,175.0,56.0,91.0,1900.0,1.0,-6.5,1025.2,-13.4,0.0,0.7
82.0,160.0,47.0,88.0,2000.0,1.0,-7.3,1025.3,-13.8,0.0,0.8
88.0,164.0,43.0,87.0,2500.0,1.0,-8.1,1025.7,-13.5,0.0,1.1
101.0,176.0,55.0,89.0,2800.0,1.0,-8.6,1026.0,-13.6,0.0,1.0
101.0,176.0,55.0,89.0,2800.0,1.0,-9.0,1026.0,-13.5,0.0,1.0
108.0,187.0,53.0,90.0,3100.0,1.0,-9.2,1026.1,-13.8,0.0,0.9
109.0,185.0,48.0,92.0,3500.0,1.0,-9.5,1026.2,-14.0,0.0,0.7
94.0,142.0,76.0,91.0,2800.0,1.0,-9.5,1026.2,-13.6,0.0,0.9
49.0,50.0,46.0,77.0,1700.0,1.0,-8.9,1026.2,-13.6,0.0,1.8
27.0,17.0,29.0,67.0,900.0,1.0,-9.7,1026.4,-14.0,0.0,0.7
17.0,17.0,23.0,65.0,900.0,1.0,-9.9,1026.9,-14.2,0.0,0.0
18.0,18.0,21.0,62.0,800.0,1.0,-9.0,1027.6,-14.0,0.0,1.4
18.0,32.0,28.0,67.0,1000.0,1.0,-5.4,1028.3,-12.4,0.0,0.5
18.0,33.0,27.0,66.0,1000.0,1.0,-0.3,1028.6,-17.5,0.0,2.8
18.0,43.0,31.0,57.0,900.0,2.0,1.1,1028.6,-17.8,0.0,3.9
19.0,38.0,31.0,46.0,900.0,13.0,2.4,1027.7,-18.3,0.0,3.4
21.0,22.0,37.0,41.0,900.0,20.0,2.8,1026.9,-18.0,0.0,4.3
15.0,6.0,23.0,20.0,600.0,40.0,3.4,1026.5,-18.1,0.0,2.3
13.0,6.0,16.0,14.0,500.0,49.0,3.6,1026.7,-17.3,0.0,3.1
14.0,6.0,15.0,17.0,400.0,49.0,3.6,1026.7,-17.3,0.0,2.8
13.0,8.0,14.0,17.0,400.0,50.0,2.4,1027.3,-16.7,0.0,1.3
13.0,45.0,16.0,37.0,500.0,32.0,-1.2,1028.2,-15.8,0.0,0.9
19.0,44.0,18.0,56.0,600.0,14.0,-3.2,1028.7,-14.3,0.0,0.8
19.0,63.0,18.0,77.0,800.0,1.0,-4.3,1029.0,-14.2,0.0,0.0
26.0,69.0,19.0,80.0,900.0,1.0,-5.3,1029.4,-14.4,0.0,0.0
30.0,63.0,21.0,82.0,1000.0,1.0,-5.6,1029.9,-13.4,0.0,0.6
21.0,49.0,23.0,81.0,800.0,1.0,-6.3,1030.3,-13.0,0.0,0.0
21.0,48.0,23.0,80.0,800.0,1.0,-5.6,1030.5,-13.7,0.0,0.2
32.0,68.0,33.0,80.0,1200.0,1.0,-7.3,1030.2,-13.1,0.0,0.9
34.0,61.0,31.0,79.0,1000.0,1.0,-7.9,1030.3,-13.3,0.0,0.4
26.0,45.0,26.0,75.0,1000.0,1.0,-8.5,1030.4,-13.7,0.0,0.4
26.0,30.0,19.0,65.0,800.0,1.0,-8.9,1030.2,-14.3,0.0,1.1
21.0,23.0,17.0,59.0,700.0,2.0,-9.4,1029.8,-14.4,0.0,0.8
20.0,27.0,18.0,60.0,800.0,1.0,-9.9,1029.9,-14.5,0.0,0.7
16.0,26.0,23.0,59.0,800.0,2.0,-10.1,1030.0,-14.5,0.0,1.0
17.0,35.0,28.0,55.0,800.0,6.0,-9.7,1030.0,-14.7,0.0,0.6
16.0,34.0,25.0,45.0,700.0,14.0,-6.5,1030.0,-12.6,0.0,0.9
17.0,42.0,25.0,56.0,800.0,5.0,-1.3,1030.2,-14.2,0.0,0.8
18.0,47.0,25.0,52.0,800.0,11.0,0.6,1029.8,-15.0,0.0,1.1
18.0,54.0,26.0,50.0,800.0,14.0,1.4,1028.7,-15.2,0.0,0.7
22.0,35.0,32.0,47.0,900.0,19.0,1.5,1027.6,-15.1,0.0,2.0
29.0,6.0,35.0,53.0,1000.0,19.0,2.3,1026.9,-14.8,0.0,1.9
37.0,26.0,36.0,60.0,1100.0,19.0,2.0,1026.6,-14.6,0.0,1.1
46.0,83.0,36.0,75.0,1400.0,14.0,1.1,1026.7,-14.2,0.0,0.9
75.0,82.0,42.0,83.0,1600.0,16.0,-0.3,1026.7,-13.9,0.0,1.1
103.0,124.0,46.0,92.0,1800.0,10.0,-2.8,1026.7,-12.6,0.0,0.0
113.0,172.0,44.0,104.0,2000.0,2.0,-3.8,1026.9,-11.5,0.0,0.7
127.0,204.0,55.0,114.0,2200.0,1.0,-4.6,1027.1,-11.2,0.0,0.9
162.0,253.0,71.0,122.0,2900.0,1.0,-6.0,1027.2,-11.7,0.0,0.7
186.0,286.0,84.0,126.0,3400.0,1.0,-6.5,1027.1,-12.0,0.0,0.7
211.0,321.0,88.0,129.0,4200.0,1.0,-7.2,1027.2,-12.5,0.0,0.8
235.0,353.0,112.0,134.0,4400.0,1.0,-7.3,1027.1,-12.6,0.0,0.8
237.0,335.0,113.0,132.0,4100.0,1.0,-6.9,1026.8,-12.8,0.0,0.9
232.0,330.0,101.0,129.0,4200.0,1.0,-7.3,1026.7,-13.1,0.0,0.5
266.0,396.0,104.0,138.0,6300.0,2.0,-8.2,1027.1,-13.4,0.0,0.7
293.0,407.0,101.0,141.0,6300.0,2.0,-8.1,1026.7,-13.3,0.0,0.6
194.0,228.0,94.0,114.0,4200.0,1.0,-7.3,1026.3,-12.4,0.0,0.7
139.0,172.0,82.0,100.0,3600.0,1.0,-6.5,1026.4,-12.4,0.0,0.6
113.0,146.0,72.0,90.0,3100.0,1.0,-6.7,1026.8,-12.6,0.0,1.1
92.0,111.0,64.0,80.0,2100.0,1.0,-7.4,1026.7,-13.4,0.0,1.0
53.0,16.0,50.0,68.0,1400.0,1.0,-6.5,1027.2,-12.4,0.0,0.8
29.0,53.0,31.0,63.0,1100.0,1.0,-1.8,1027.3,-13.0,0.0,0.0
33.0,52.0,36.0,61.0,1200.0,1.0,-0.2,1026.7,-14.6,0.0,1.7
40.0,60.0,43.0,58.0,1200.0,1.0,0.9,1025.6,-14.4,0.0,0.8
38.0,46.0,41.0,59.0,1300.0,3.0,2.4,1024.6,-14.7,0.0,1.1
42.0,16.0,37.0,55.0,1100.0,10.0,2.6,1023.7,-15.0,0.0,1.1
51.0,22.0,45.0,59.0,1300.0,12.0,2.2,1023.5,-14.0,0.0,1.6
59.0,49.0,59.0,67.0,1400.0,11.0,1.3,1023.7,-12.9,0.0,1.9
65.0,230.0,66.0,82.0,1600.0,5.0,-0.4,1023.8,-12.4,0.0,1.0
146.0,230.0,84.0,146.0,3500.0,1.0,-3.1,1023.8,-11.6,0.0,0.7
294.0,442.0,98.0,180.0,5000.0,1.0,-4.2,1024.0,-11.0,0.0,0.0
290.0,442.0,96.0,163.0,4700.0,1.0,-5.1,1024.3,-10.1,0.0,0.4
303.0,452.0,109.0,158.0,4700.0,1.0,-6.1,1024.5,-10.7,0.0,0.5
327.0,467.0,115.0,153.0,4900.0,1.0,-6.5,1024.6,-11.3,0.0,1.0
360.0,509.0,123.0,157.0,5700.0,1.0,-6.6,1024.9,-11.7,0.0,0.8
354.0,491.0,125.0,157.0,6000.0,1.0,-7.3,1024.6,-12.6,0.0,0.9
334.0,461.0,123.0,152.0,5900.0,1.0,-7.8,1024.3,-12.9,0.0,0.9
357.0,480.0,124.0,157.0,6700.0,1.0,-8.1,1024.3,-12.4,0.0,0.7
408.0,562.0,115.0,173.0,8600.0,3.0,-8.0,1024.5,-13.4,0.0,0.9
331.0,436.0,104.0,157.0,7800.0,2.0,-8.7,1024.2,-13.7,0.0,0.7
254.0,315.0,120.0,142.0,5900.0,1.0,-8.8,1024.0,-13.6,0.0,0.9
225.0,304.0,131.0,139.0,5100.0,1.0,-9.0,1023.9,-13.7,0.0,0.9
234.0,301.0,110.0,131.0,4200.0,1.0,-9.2,1024.5,-13.5,0.0,0.8
160.0,188.0,85.0,110.0,3100.0,1.0,-8.8,1024.9,-13.3,0.0,1.2
96.0,99.0,56.0,86.0,2400.0,1.0,-5.7,1025.6,-11.6,0.0,1.1
80.0,91.0,59.0,84.0,2600.0,1.0,-0.6,1026.0,-11.4,0.0,1.1
86.0,134.0,68.0,86.0,2800.0,1.0,2.2,1025.8,-11.7,0.0,1.1
80.0,102.0,61.0,86.0,1800.0,1.0,4.1,1025.0,-12.0,0.0,0.9
69.0,154.0,51.0,79.0,1800.0,1.0,5.5,1024.3,-12.5,0.0,0.8
3.0,154.0,41.0,69.0,1400.0,9.0,6.0,1023.8,-12.6,0.0,0.7
31.0,6.0,39.0,52.0,1000.0,21.0,6.8,1023.9,-12.4,0.0,0.5
45.0,6.0,32.0,52.0,800.0,24.0,5.5,1024.5,-12.5,0.0,1.6
42.0,6.0,33.0,49.0,700.0,26.0,2.7,1025.3,-12.4,0.0,1.5
40.0,53.0,33.0,54.0,700.0,21.0,-1.4,1026.0,-11.8,0.0,1.0
40.0,53.0,30.0,53.0,700.0,19.0,-3.0,1026.6,-10.6,0.0,0.0
56.0,103.0,41.0,85.0,1200.0,1.0,-0.6,1027.6,-11.1,0.0,1.1
97.0,158.0,56.0,104.0,1900.0,1.0,-2.2,1028.3,-10.7,0.0,1.1
144.0,239.0,76.0,118.0,2800.0,1.0,-4.9,1028.4,-11.3,0.0,0.7
196.0,269.0,84.0,128.0,3000.0,1.0,-5.9,1028.7,-11.2,0.0,0.9
204.0,273.0,86.0,135.0,3500.0,1.0,-6.6,1029.0,-11.2,0.0,0.6
211.0,281.0,95.0,142.0,3800.0,1.0,-7.1,1028.9,-11.5,0.0,0.6
232.0,315.0,129.0,152.0,4500.0,1.0,-7.6,1028.9,-11.4,0.0,0.8
198.0,262.0,88.0,138.0,4200.0,1.0,-7.6,1029.1,-11.8,0.0,1.0
186.0,222.0,91.0,134.0,3700.0,1.0,-8.0,1028.6,-11.8,0.0,0.8
195.0,239.0,91.0,133.0,4400.0,1.0,-8.3,1028.6,-11.9,0.0,0.9
198.0,242.0,86.0,157.0,5200.0,1.0,-8.5,1028.6,-12.1,0.0,1.0
247.0,328.0,117.0,157.0,7500.0,3.0,-8.4,1029.1,-12.0,0.0,0.5
290.0,385.0,132.0,163.0,7500.0,3.0,-8.5,1029.3,-11.8,0.0,0.7
306.0,425.0,132.0,162.0,7900.0,3.0,-6.1,1029.8,-10.3,0.0,0.9
313.0,411.0,111.0,143.0,7200.0,6.0,-2.3,1029.7,-9.5,0.0,0.6
284.0,403.0,108.0,140.0,7000.0,3.0,-0.4,1029.4,-10.9,0.0,1.2
265.0,374.0,118.0,142.0,7200.0,5.0,1.0,1028.2,-10.8,0.0,0.4
246.0,322.0,115.0,144.0,6600.0,4.0,1.9,1026.7,-10.3,0.0,0.6
278.0,351.0,124.0,173.0,7100.0,3.0,2.2,1025.7,-9.7,0.0,1.7
340.0,456.0,160.0,208.0,8300.0,3.0,2.2,1024.7,-10.7,0.0,1.9
424.0,550.0,207.0,224.0,8600.0,3.0,1.9,1024.9,-10.6,0.0,0.5
384.0,431.0,219.0,211.0,7200.0,2.0,-0.8,1024.5,-9.9,0.0,0.5
339.0,385.0,217.0,197.0,6500.0,1.0,-3.1,1024.7,-9.2,0.0,0.7
286.0,298.0,182.0,176.0,5700.0,1.0,-3.6,1025.0,-9.2,0.0,0.6
277.0,329.0,153.0,179.0,5900.0,1.0,-3.6,1024.9,-8.8,0.0,0.9
300.0,403.0,153.0,173.0,6100.0,1.0,-4.4,1024.4,-8.9,0.0,0.6
312.0,396.0,130.0,169.0,6400.0,1.0,-5.2,1024.4,-8.9,0.0,0.8
320.0,376.0,192.0,186.0,6600.0,1.0,-4.9,1024.5,-8.7,0.0,0.7
320.0,419.0,148.0,166.0,6200.0,1.0,-5.9,1023.9,-9.3,0.0,0.5
261.0,342.0,134.0,144.0,5600.0,1.0,-6.2,1023.0,-9.6,0.0,0.4
245.0,311.0,136.0,134.0,5200.0,1.0,-6.4,1022.6,-9.9,0.0,0.9
234.0,292.0,127.0,128.0,5000.0,1.0,-7.2,1022.2,-10.1,0.0,0.6
252.0,306.0,138.0,133.0,5500.0,1.0,-6.9,1021.5,-10.3,0.0,1.0
240.0,285.0,148.0,140.0,4900.0,1.0,-7.0,1021.3,-10.5,0.0,0.9
236.0,275.0,142.0,144.0,4800.0,1.0,-7.6,1021.1,-10.9,0.0,0.8
240.0,297.0,124.0,146.0,5200.0,1.0,-8.2,1021.7,-10.9,0.0,0.7
244.0,303.0,118.0,148.0,5500.0,1.0,-8.0,1021.8,-10.7,0.0,0.9
241.0,318.0,123.0,149.0,5400.0,1.0,-6.3,1022.0,-9.7,0.0,1.1
237.0,313.0,116.0,138.0,5300.0,1.0,-3.3,1021.7,-9.1,0.0,1.1
227.0,297.0,122.0,132.0,4500.0,1.0,-0.9,1020.8,-8.4,0.0,0.9
233.0,301.0,127.0,140.0,5000.0,1.0,1.1,1019.4,-7.9,0.0,1.3
230.0,288.0,140.0,134.0,4300.0,1.0,2.2,1018.4,-7.7,0.0,1.2
254.0,291.0,160.0,136.0,4300.0,5.0,3.4,1018.0,-7.7,0.0,2.0
265.0,289.0,145.0,155.0,4800.0,4.0,4.2,1017.8,-8.2,0.0,1.1
310.0,376.0,126.0,203.0,6700.0,2.0,4.8,1018.5,-12.7,0.0,4.9
230.0,16.0,93.0,126.0,3600.0,10.0,3.5,1019.9,-14.2,0.0,5.5
48.0,43.0,31.0,32.0,800.0,36.0,2.1,1021.0,-16.9,0.0,7.4
36.0,42.0,25.0,34.0,700.0,34.0,0.3,1023.0,-19.5,0.0,8.7
29.0,138.0,9.0,22.0,500.0,40.0,-1.3,1024.5,-19.8,0.0,5.7
20.0,271.0,7.0,17.0,400.0,44.0,-2.1,1024.8,-20.0,0.0,5.4
19.0,223.0,6.0,15.0,400.0,44.0,-2.8,1025.3,-20.1,0.0,4.1
7.0,76.0,3.0,15.0,400.0,42.0,-3.1,1025.4,-19.9,0.0,2.1
12.0,74.0,2.0,8.0,300.0,48.0,-3.2,1025.5,-19.6,0.0,3.7
9.0,64.0,1.0,7.0,300.0,48.0,-3.3,1025.7,-19.7,0.0,1.4
10.0,42.0,4.0,9.0,400.0,48.0,-4.1,1025.9,-19.1,0.0,1.4
9.0,30.0,5.0,8.0,400.0,48.0,-4.5,1026.7,-19.5,0.0,0.6
6.0,22.0,6.0,8.0,400.0,48.0,-5.0,1027.0,-19.6,0.0,1.4
9.0,20.0,6.0,11.0,400.0,47.0,-4.9,1027.6,-19.5,0.0,2.0
7.0,9.0,5.0,5.0,400.0,54.0,-5.0,1028.0,-19.9,0.0,1.4
6.0,14.0,6.0,5.0,400.0,54.0,-4.8,1028.5,-20.2,0.0,2.8
6.0,34.0,7.0,6.0,400.0,54.0,-4.7,1029.1,-20.1,0.0,2.4
7.0,15.0,6.0,15.0,500.0,46.0,-3.8,1029.4,-19.7,0.0,1.9
7.0,16.0,7.0,25.0,500.0,37.0,-1.7,1029.1,-20.7,0.0,3.8
9.0,9.0,8.0,24.0,500.0,38.0,-0.8,1028.9,-21.0,0.0,3.7
6.0,6.0,7.0,18.0,500.0,44.0,0.6,1028.1,-20.4,0.0,2.7
9.0,6.0,5.0,10.0,500.0,50.0,0.9,1027.2,-20.8,0.0,2.4
14.0,6.0,5.0,9.0,500.0,52.0,1.7,1026.6,-20.2,0.0,3.0
11.0,6.0,3.0,6.0,400.0,57.0,2.2,1026.1,-20.4,0.0,3.3
6.0,6.0,2.0,6.0,400.0,59.0,1.8,1026.4,-20.1,0.0,4.8
9.0,6.0,4.0,10.0,400.0,56.0,0.9,1026.7,-20.2,0.0,4.3
8.0,8.0,6.0,14.0,400.0,54.0,0.6,1027.1,-19.8,0.0,4.0
9.0,17.0,5.0,15.0,400.0,52.0,0.9,1027.4,-20.8,0.0,5.0
6.0,16.0,6.0,23.0,500.0,44.0,0.3,1027.6,-20.7,0.0,1.6
13.0,23.0,7.0,39.0,600.0,30.0,-1.0,1027.5,-19.6,0.0,1.4
14.0,27.0,15.0,57.0,800.0,13.0,-3.3,1027.7,-19.3,0.0,1.0
16.0,20.0,12.0,62.0,800.0,8.0,-4.8,1027.6,-19.4,0.0,0.9
17.0,27.0,12.0,65.0,800.0,4.0,-3.8,1027.4,-18.5,0.0,0.6
14.0,27.0,12.0,65.0,800.0,1.0,-1.5,1027.3,-19.5,0.0,3.8
14.0,25.0,16.0,66.0,1000.0,1.0,-1.6,1027.3,-19.6,0.0,2.8
12.0,15.0,26.0,54.0,800.0,6.0,-1.7,1027.1,-20.2,0.0,3.8
11.0,6.0,16.0,42.0,800.0,17.0,-2.3,1026.1,-20.2,0.0,3.3
11.0,6.0,15.0,32.0,600.0,27.0,-2.5,1025.8,-20.4,0.0,2.9
9.0,6.0,12.0,28.0,500.0,14.0,-3.1,1025.8,-19.9,0.0,1.1
9.0,22.0,18.0,27.0,500.0,26.0,-2.5,1025.8,-20.4,0.0,4.4
12.0,21.0,38.0,52.0,600.0,4.0,-1.7,1026.0,-19.7,0.0,4.6
12.0,24.0,37.0,59.0,600.0,1.0,-1.0,1025.9,-19.1,0.0,3.3
15.0,33.0,33.0,57.0,700.0,1.0,-0.5,1025.6,-19.1,0.0,2.8
12.0,26.0,22.0,49.0,700.0,8.0,0.1,1024.8,-18.6,0.0,5.2
12.0,6.0,15.0,51.0,900.0,7.0,0.7,1023.2,-19.2,0.0,2.5
16.0,6.0,14.0,40.0,700.0,17.0,1.4,1021.7,-18.6,0.0,3.3
17.0,6.0,11.0,28.0,600.0,28.0,1.5,1020.7,-19.1,0.0,2.3
13.0,6.0,10.0,22.0,500.0,35.0,1.2,1020.4,-19.9,0.0,2.0
12.0,6.0,9.0,20.0,400.0,38.0,0.6,1020.3,-18.7,0.0,1.7
13.0,11.0,9.0,23.0,400.0,36.0,-0.7,1020.3,-17.9,0.0,1.0
25.0,45.0,22.0,45.0,700.0,22.0,-0.7,1020.4,-17.9,0.0,1.4
38.0,45.0,28.0,66.0,1000.0,6.0,-0.2,1020.5,-17.9,0.0,1.1
41.0,64.0,25.0,77.0,1000.0,1.0,-0.7,1020.7,-17.9,0.0,0.6
42.0,72.0,25.0,82.0,1100.0,1.0,0.6,1020.5,-17.2,0.0,2.7
76.0,117.0,55.0,92.0,1800.0,1.0,1.1,1020.5,-15.0,0.0,3.6
76.0,117.0,55.0,92.0,0.0,25.2756,0.5,1020.6,-15.1,0.0,4.0
14.0,27.0,10.5672,18.6823,0.0,29.5596,0.0,1020.7,-15.5,0.0,4.3
14.0,20.0,9.4248,19.0929,0.0,30.6306,-0.7,1020.6,-15.4,0.0,3.3
9.0,25.0,8.8536,10.4703,0.0,39.8412,-1.6,1020.7,-15.8,0.0,2.5
9.0,16.0,5.1408,7.1855,0.0,42.6258,-1.5,1020.8,-17.3,0.0,4.1
9.0,12.0,3.7128,9.6491,0.0,38.3418,-2.1,1020.2,-17.8,0.0,3.7
6.0,5.0,3.9984,9.0332,0.0,37.9134,-2.4,1020.1,-18.5,0.0,2.2
7.0,9.0,4.284,8.6226,0.0,37.6992,-3.3,1020.3,-18.4,0.0,0.8
13.0,18.0,9.7104,16.2187,0.0,26.9892,-5.3,1020.9,-18.7,0.0,1.3
11.0,23.0,11.1384,22.583000000000002,0.0,20.1348,-4.0,1021.5,-19.1,0.0,1.6
11.0,16.0,8.568,23.4042,0.0,20.9916,-2.8,1021.8,-20.1,0.0,2.5
12.0,18.0,11.9952,22.7883,0.0,24.4188,-1.7,1022.2,-20.2,0.0,1.1
12.0,15.0,9.996,18.2717,0.0,31.9158,-0.6,1021.6,-20.9,0.0,2.4
13.0,5.0,9.4248,16.6293,0.0,36.414,0.5,1020.7,-21.8,0.0,3.9
13.0,6.0,9.0,14.0,500.0,45.0,1.7,1019.4,-22.2,0.0,4.6
13.0,6.0,9.0,14.0,500.0,45.0,2.7,1018.6,-22.2,0.0,3.6
11.0,6.0,5.0,8.0,300.0,55.0,2.6,1018.2,-22.3,0.0,4.3
10.0,6.0,5.0,8.0,300.0,55.0,2.5,1017.8,-21.6,0.0,3.1
10.0,6.0,4.0,11.0,300.0,53.0,0.7,1018.1,-20.4,0.0,2.0
13.0,6.0,9.0,29.0,400.0,37.0,-2.7,1018.1,-17.9,0.0,1.1
22.0,57.0,27.0,56.0,600.0,21.0,-4.8,1018.3,-18.0,0.0,1.6
37.0,92.0,51.0,90.0,1200.0,1.0,-5.9,1018.4,-18.0,0.0,0.7
48.0,99.0,37.0,95.0,1600.0,1.0,-4.1,1018.2,-18.8,0.0,0.6
47.0,129.0,51.0,93.0,1700.0,1.0,-6.1,1018.0,-17.0,0.0,0.9
57.0,79.0,46.0,99.0,2700.0,1.0,-5.7,1017.9,-17.5,0.0,1.0
59.0,125.0,48.0,93.0,2200.0,1.0,-5.1,1017.3,-17.9,0.0,1.5
85.0,163.0,68.0,94.0,2700.0,1.0,-5.7,1016.9,-17.5,0.0,1.0
78.0,124.0,67.0,90.0,2300.0,1.0,-6.2,1016.6,-16.8,0.0,1.0
84.0,141.0,63.0,89.0,2600.0,1.0,-4.6,1015.9,-18.1,0.0,1.2
61.0,112.0,46.0,85.0,2200.0,1.0,-6.8,1015.1,-17.3,0.0,1.4
26.0,10.0,26.0,67.0,1000.0,1.0,-7.1,1014.6,-17.9,0.0,1.5
15.0,6.0,16.0,34.0,600.0,25.0,-6.8,1014.6,-17.0,0.0,0.8
60.0,122.0,83.0,76.0,2500.0,1.0,-8.7,1014.4,-16.3,0.0,0.9
95.0,161.0,109.0,86.0,3400.0,1.0,-8.8,1014.5,-16.7,0.0,0.6
100.0,181.0,98.0,84.0,4100.0,1.0,-5.4,1014.9,-15.2,0.0,0.1
116.0,220.0,128.0,91.0,4600.0,1.0,-0.4,1014.3,-16.3,0.0,0.6
119.0,167.0,150.0,96.0,4200.0,1.0,2.9,1013.5,-17.3,0.0,1.0
71.0,62.0,78.0,87.0,2600.0,2.0,4.5,1012.2,-17.8,0.0,1.4
58.0,23.0,51.0,91.0,2100.0,7.0,5.3,1010.8,-19.3,0.0,1.3
58.0,23.0,51.0,91.0,1300.0,26.0,6.7,1009.8,-19.0,0.0,1.8
71.0,42.0,40.0,70.0,1500.0,31.0,7.0,1009.6,-19.6,0.0,1.3
39.0,9.0,29.0,37.0,800.0,43.0,6.0,1009.4,-18.8,0.0,2.1
31.0,36.0,19.0,42.0,800.0,35.0,3.8,1009.8,-17.8,0.0,1.2
50.0,76.0,30.0,71.0,1200.0,13.0,-0.8,1010.1,-16.3,0.0,1.7
96.0,187.0,62.0,113.0,2200.0,1.0,-2.3,1010.4,-15.7,0.0,1.0
119.0,201.0,69.0,116.0,2600.0,1.0,-2.8,1010.6,-16.5,0.0,1.8
114.0,198.0,62.0,112.0,3100.0,1.0,-2.7,1010.9,-16.1,0.0,0.7
109.0,194.0,59.0,113.0,3500.0,1.0,-4.6,1010.8,-15.6,0.0,0.6
122.0,248.0,80.0,115.0,4600.0,1.0,-4.4,1010.9,-16.0,0.0,0.8
132.0,208.0,83.0,113.0,4400.0,1.0,-5.1,1010.7,-15.8,0.0,1.1
137.0,211.0,74.0,121.0,4400.0,1.0,4.4,1010.5,-17.9,0.0,1.5
78.0,91.0,49.0,106.0,2600.0,1.0,5.2,1010.2,-18.6,0.0,2.2
29.0,18.0,17.0,70.0,1300.0,1.0,5.1,1010.4,-19.5,0.0,1.3
21.0,18.0,14.0,56.0,900.0,2.0,3.4,1009.6,-18.7,0.0,1.3
19.0,11.0,19.0,56.0,500.0,21.0,3.8,1009.3,-19.1,0.0,1.6
19.0,11.0,19.0,26.0,500.0,39.0,4.5,1009.3,-19.2,0.0,2.5
25.0,34.0,20.0,31.0,500.0,37.0,4.5,1009.5,-18.5,0.0,3.7
22.0,66.0,17.0,40.0,500.0,28.0,4.2,1010.0,-18.8,0.0,1.9
24.0,75.0,14.0,37.0,400.0,31.0,5.1,1010.1,-18.7,0.0,1.9
22.0,81.0,12.0,25.0,400.0,42.0,5.8,1010.5,-18.2,0.0,4.0
21.0,120.0,13.0,21.0,400.0,48.0,6.9,1010.0,-18.0,0.0,5.6
21.0,120.0,13.0,21.0,0.0,52.479,7.4,1009.3,-17.6,0.0,4.1
26.0,79.0,12.0,17.0,0.0,55.9062,8.0,1008.6,-17.1,0.0,4.6
19.0,33.0,11.0,14.0,0.0,57.1914,8.2,1008.1,-17.8,0.0,4.1
25.0,6.0,11.0,14.0,0.0,55.0494,8.2,1007.9,-17.8,0.0,4.1
21.0,6.0,11.0,16.0,0.0,56.3346,7.9,1008.0,-18.0,0.0,2.7
20.0,6.0,10.0,15.0,0.0,49.4802,5.7,1008.4,-18.2,0.0,2.4
20.0,40.0,11.0,22.0,0.0,38.9844,1.1,1008.7,-15.9,0.0,0.4
26.0,119.0,12.0,33.0,0.0,12.4236,0.3,1008.9,-16.1,0.0,0.8
79.0,128.0,40.0,105.0,1800.0,1.0,0.4,1009.0,-16.0,0.0,1.5
79.0,128.0,40.0,105.0,0.0,0.0,-0.8,1008.7,-16.3,0.0,1.2
101.0,126.0,45.0,96.0,2300.0,1.0,-1.1,1008.4,-15.4,0.0,1.0
97.0,123.0,58.0,92.0,2200.0,1.0,-3.3,1007.8,-15.3,0.0,0.4
113.0,159.0,88.0,95.0,2600.0,1.0,-3.8,1006.9,-15.2,0.0,1.0
121.0,169.0,68.0,95.0,3000.0,1.0,-3.6,1006.4,-14.7,0.0,1.4
131.0,185.0,70.0,95.0,3800.0,1.0,-3.9,1005.9,-14.4,0.0,0.0
137.0,217.0,80.0,98.0,3300.0,1.0,-3.9,1005.7,-14.4,0.0,1.8
147.0,201.0,95.0,95.0,3300.0,1.0,-3.5,1004.8,-14.3,0.0,1.2
