PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
139.0,174.0,26.0,145.0,1300.0,14.0,22.7,1001.4,1.6,0.0,1.5
145.0,206.0,51.0,73.0,800.0,87.0,23.2,1000.5,0.9,0.0,1.5
55.0,126.0,45.0,30.0,700.0,138.0,23.8,999.5,0.8,0.0,1.0
0.0,130.0,40.0,42.0,700.0,141.0,23.9,998.6,1.5,0.0,1.6
0.0,69.0,37.0,24.0,600.0,159.0,23.6,998.1,1.8,0.0,2.4
59.0,116.0,39.0,36.0,700.0,141.0,22.6,998.1,2.6,0.0,2.4
82.0,180.0,41.0,50.0,700.0,116.0,20.9,998.8,2.7,0.0,2.5
82.0,185.0,52.0,68.0,700.0,93.0,19.6,999.5,2.4,0.0,0.6
82.0,148.0,37.0,67.0,800.0,91.0,18.3,1000.8,-0.1,0.0,0.0
71.0,148.0,28.0,64.0,800.0,87.0,16.8,1001.5,-6.3,0.0,1.6
57.0,56.0,20.0,63.0,700.0,77.0,16.9,1001.8,-5.6,0.0,0.4
29.0,49.0,11.0,51.0,500.0,71.0,16.1,1001.8,-2.4,0.0,0.2
36.0,84.0,15.0,61.0,500.0,61.0,15.7,1002.0,-3.3,0.0,0.7
41.0,60.0,14.0,85.0,600.0,33.0,15.1,1001.8,-1.9,0.0,0.5
45.0,106.0,24.0,99.0,600.0,26.0,14.2,1001.9,-2.7,0.0,0.7
46.0,81.0,24.0,88.0,600.0,31.0,13.5,1002.0,-1.3,0.0,1.0
52.0,85.0,35.0,100.0,700.0,17.0,11.6,1002.1,0.4,0.0,0.8
60.0,84.0,51.0,104.0,1200.0,13.0,11.0,1002.7,-0.8,0.0,1.2
58.0,94.0,47.0,98.0,1600.0,12.0,13.2,1003.4,-0.1,0.0,0.1
55.0,129.0,38.0,80.0,1300.0,24.0,17.2,1003.8,-1.0,0.0,0.9
53.0,162.0,39.0,91.0,1300.0,22.0,19.1,1004.4,-5.1,0.0,2.0
54.0,134.0,45.9816,66.7225,0.0,56.3346,19.3,1004.9,-3.6,0.0,1.1
42.0,60.0,39.0,57.0,1000.0,71.0,20.8,1004.4,-3.0,0.0,1.0
39.0,40.0,37.0,63.0,1000.0,75.0,21.8,1003.6,-0.9,0.0,1.5
50.0,83.0,35.0,46.0,1000.0,101.0,22.6,1003.1,1.0,0.0,0.9
46.0,111.0,34.0,36.0,1000.0,121.0,23.2,1002.3,2.6,0.0,2.8
57.0,170.0,35.0,36.0,1100.0,132.0,24.0,1001.5,2.7,0.0,0.9
65.0,131.0,39.0,40.0,1300.0,137.0,23.7,1001.2,2.5,0.0,1.0
71.0,130.0,40.0,37.0,1200.0,153.0,23.0,1001.6,3.0,0.0,1.9
77.0,143.0,31.0,31.0,900.0,174.0,22.0,1002.0,3.6,0.0,2.5
67.0,143.0,24.0,32.0,800.0,175.0,20.7,1002.8,3.8,0.0,1.4
77.0,134.0,24.0,35.0,700.0,174.0,19.5,1003.7,4.8,0.0,1.3
97.0,146.0,27.0,44.0,800.0,173.0,18.4,1004.8,5.2,0.0,0.8
104.0,147.0,26.0,49.0,900.0,156.0,17.1,1004.6,5.4,0.0,0.0
109.0,162.0,26.0,88.0,1000.0,100.0,16.3,1004.8,4.6,0.0,1.0
117.0,193.0,25.0,148.0,1100.0,42.0,16.2,1004.7,4.9,0.0,0.5
97.0,128.0,22.0,85.0,1200.0,86.0,15.7,1004.3,4.1,0.0,2.6
95.0,118.0,29.0,65.0,1500.0,92.0,14.6,1003.6,3.4,0.0,0.8
81.0,103.0,43.0,41.0,1899.0,109.0,13.5,1003.4,4.1,0.0,0.7
73.0,114.0,42.0,54.0,1899.0,88.0,13.1,1002.8,4.0,0.0,0.7
73.0,101.0,41.0,53.0,1800.0,80.0,12.6,1002.8,4.8,0.0,0.9
74.0,105.0,44.0,53.0,1899.0,74.0,12.9,1002.2,4.3,0.0,0.0
82.0,118.0,53.0,68.0,2200.0,59.0,13.8,1002.4,4.6,0.0,0.6
89.0,142.0,60.0,90.0,2399.0,41.0,15.2,1003.1,4.5,0.0,1.6
85.0,154.0,57.0,90.0,2299.0,45.0,15.5,1003.0,4.5,0.0,1.6
66.0,102.0,49.0,57.0,1500.0,93.0,15.8,1002.8,4.8,0.0,1.7
82.0,119.0,65.0,73.0,2100.0,84.0,17.0,1002.6,4.6,0.0,1.8
94.0,135.0,74.0,84.0,2500.0,80.0,17.0,1001.5,5.0,0.0,1.2
99.0,142.0,73.0,86.0,2399.0,79.0,17.7,1001.0,5.3,0.0,1.1
98.0,142.0,70.0,75.0,2299.0,93.0,17.3,1000.6,4.9,0.0,0.9
91.0,135.0,54.0,63.0,2000.0,112.0,18.1,999.7,6.3,0.0,0.4
95.0,145.0,55.0,70.0,1899.0,110.0,19.6,999.9,5.6,0.0,1.5
95.0,147.0,56.0,71.0,1899.0,113.0,20.5,999.8,5.7,0.0,0.0
98.0,157.0,50.0,87.0,1899.0,100.0,21.0,1000.6,5.7,0.0,0.6
97.0,163.0,46.0,89.0,1899.0,94.0,20.7,1002.1,-3.8,0.0,3.0
34.0,114.0,8.0,22.0,400.0,102.0,20.3,1003.2,-6.4,0.0,3.8
18.0,87.0,3.0,12.0,200.0,101.0,19.6,1004.0,-6.2,0.0,2.8
16.0,104.0,3.0,11.0,200.0,98.0,19.5,1004.7,-5.5,0.0,1.5
15.0,53.0,3.0,14.0,200.0,95.0,17.7,1005.5,-4.3,0.0,0.6
10.0,38.0,3.0,11.0,200.0,96.0,16.7,1006.5,-5.2,0.0,0.9
22.0,49.0,3.0,29.0,300.0,72.0,15.2,1006.7,-5.3,0.0,1.6
10.0,18.0,3.0,15.0,200.0,96.0,17.1,1006.7,-8.2,0.0,1.0
11.0,34.0,6.0,31.0,300.0,81.0,15.4,1006.4,-7.5,0.0,1.5
12.0,21.0,6.0,12.0,200.0,102.0,18.1,1005.9,-9.0,0.0,2.4
8.0,26.0,3.0,8.0,200.0,107.0,18.1,1005.7,-9.9,0.0,3.4
7.0,24.0,3.0,7.0,0.0,108.171,18.5,1006.2,-8.7,0.0,1.5
9.0,24.0,7.0,24.0,0.0,92.3202,19.9,1006.5,-8.4,0.0,3.2
11.0,33.0,7.0,35.0,0.0,79.6824,21.3,1006.4,-8.3,0.0,1.9
9.0,24.0,5.0,18.0,0.0,98.7462,22.5,1006.4,-8.4,0.0,2.0
12.0,31.0,7.0,15.0,0.0,104.1012,23.4,1006.4,-7.7,0.0,4.2
14.0,106.0,4.0,12.0,0.0,106.8858,24.6,1005.5,-5.7,0.0,2.5
17.0,157.0,5.0,10.0,0.0,111.8124,25.7,1004.8,-5.9,0.0,3.0
12.0,117.0,4.0,11.0,300.0,113.0,26.8,1003.7,-7.4,0.0,3.6
22.0,127.0,4.0,10.0,300.0,116.0,26.9,1002.4,-7.3,0.0,4.7
17.0,105.0,3.0,10.0,200.0,117.0,28.0,1001.4,-6.5,0.0,4.7
18.0,238.0,3.0,8.0,200.0,117.0,28.8,1001.0,-5.9,0.0,2.4
22.0,209.0,3.0,11.0,200.0,116.0,28.5,1000.7,-7.5,0.0,2.4
20.0,84.0,4.0,13.0,200.0,112.0,27.6,1000.9,-8.2,0.0,2.6
20.0,102.0,4.0,15.0,300.0,107.0,26.3,1001.5,-9.1,0.0,3.0
16.0,72.0,4.0,25.0,300.0,94.0,23.1,1002.6,-5.9,0.0,0.0
20.0,70.0,4.0,34.0,400.0,81.0,19.2,1003.5,-4.3,0.0,0.5
49.0,110.0,6.0,75.0,1100.0,37.0,17.9,1003.7,-1.9,0.0,0.6
76.0,164.0,7.0,111.0,1800.0,12.0,16.5,1004.2,0.6,0.0,0.4
91.0,319.0,20.0,126.0,1100.0,4.0,14.5,1005.1,1.0,0.0,0.0
121.0,285.0,24.0,134.0,1700.0,4.0,20.8,1005.8,-7.7,0.0,2.5
112.0,232.0,19.0,120.0,1600.0,5.0,20.2,1006.4,-8.2,0.0,1.6
19.0,232.0,19.0,25.0,200.0,34.0,18.2,1006.5,-7.3,0.0,1.1
11.0,40.0,3.0,32.0,0.0,0.0,14.7,1006.7,-5.2,0.0,0.2
26.0,97.0,6.0,32.0,400.0,8.0,12.1,1006.8,-2.5,0.0,0.1
41.0,113.0,8.0,90.0,700.0,5.0,11.2,1007.3,-2.6,0.0,0.1
40.0,121.0,9.0,90.0,1000.0,4.0,15.5,1007.8,-3.4,0.0,0.0
36.0,118.0,8.0,85.0,900.0,8.0,19.7,1008.1,-4.6,0.0,1.8
32.0,90.0,9.0,81.0,700.0,19.0,21.0,1007.8,-5.0,0.0,1.2
28.0,71.0,16.0,66.0,700.0,38.0,22.7,1007.4,-3.6,0.0,1.9
24.0,72.0,12.0,47.0,600.0,62.0,25.3,1006.6,-5.1,0.0,1.3
22.0,65.0,8.0,39.0,500.0,78.0,26.9,1006.0,-4.9,0.0,1.9
21.0,41.0,7.0,20.0,400.0,104.0,26.8,1005.5,-3.9,0.0,2.1
24.0,72.0,6.0,26.0,400.0,107.0,27.5,1004.7,-4.5,0.0,2.6
20.0,58.0,6.0,26.0,400.0,114.0,28.6,1003.9,-3.6,0.0,2.0
22.0,59.0,8.0,24.0,400.0,121.0,29.0,1003.4,-4.5,0.0,2.6
25.0,69.0,8.0,27.0,400.0,126.0,28.5,1003.1,-7.5,0.0,1.4
30.0,96.0,8.0,34.0,400.0,142.0,27.6,1003.0,-2.3,0.0,1.5
38.0,95.0,8.0,37.0,500.0,136.0,24.0,1003.8,1.0,0.0,0.4
51.0,136.0,13.0,48.0,600.0,129.0,23.0,1004.9,-6.9,0.0,0.9
57.0,149.0,12.0,81.0,900.0,80.0,21.5,1006.1,-8.1,0.0,0.7
68.0,128.0,7.0,139.0,1000.0,8.0,20.3,1006.7,-9.1,0.0,1.0
42.0,97.0,5.0,116.0,900.0,6.0,19.8,1007.3,-9.5,0.0,1.1
32.0,115.0,4.0,98.0,700.0,15.0,16.4,1009.1,-4.3,0.0,1.2
35.0,271.0,9.0,58.0,500.0,52.0,14.3,1010.2,-2.6,0.0,1.3
28.0,108.0,10.0,40.0,500.0,71.0,13.1,1010.3,-0.9,0.0,0.5
23.0,83.0,6.0,45.0,400.0,64.0,11.9,1010.5,-1.0,0.0,0.6
25.0,77.0,7.0,67.0,500.0,42.0,10.8,1010.3,-0.7,0.0,0.0
27.0,88.0,9.0,65.0,600.0,35.0,10.1,1010.2,-0.7,0.0,0.2
29.0,69.0,11.0,52.0,700.0,42.0,9.7,1010.4,0.8,0.0,0.2
32.0,100.0,18.0,64.0,900.0,30.0,13.3,1010.6,0.6,0.0,0.7
37.0,116.0,18.0,54.0,800.0,36.0,16.5,1010.5,-0.7,0.0,0.8
36.0,112.0,17.0,49.0,700.0,48.0,18.7,1010.2,0.3,0.0,1.7
39.0,116.0,19.0,51.0,600.0,80.0,20.1,1009.4,1.0,0.0,1.6
32.0,90.0,16.0,30.0,600.0,113.0,21.5,1008.6,-1.8,0.0,1.0
35.0,76.0,13.0,28.0,500.0,119.0,22.0,1007.4,-2.0,0.0,1.6
33.0,77.0,11.0,28.0,500.0,115.0,23.5,1006.3,1.2,0.0,1.1
38.0,69.0,11.0,27.0,500.0,123.0,24.1,1005.5,-0.3,0.0,1.7
39.0,70.0,9.0,16.0,500.0,160.0,24.0,1004.5,1.0,0.0,2.0
40.0,103.0,11.0,16.0,500.0,165.0,23.7,1004.0,0.7,0.0,2.7
45.0,122.0,13.0,20.0,600.0,161.0,22.5,1003.7,0.9,0.0,2.3
40.0,114.0,11.0,19.0,500.0,154.0,21.3,1003.8,1.5,0.0,2.0
46.0,128.0,11.0,22.0,600.0,147.0,19.8,1004.2,1.7,0.0,1.6
43.0,124.0,13.0,25.0,600.0,137.0,19.2,1004.6,-0.3,0.0,1.2
45.0,99.0,19.0,33.0,600.0,118.0,18.1,1004.8,2.0,0.0,1.4
60.0,139.0,27.0,54.0,700.0,86.0,17.5,1004.9,1.9,0.0,1.1
72.0,168.0,32.0,76.0,900.0,62.0,16.8,1005.0,3.1,0.0,1.1
76.0,190.0,30.0,116.0,900.0,26.0,16.8,1005.2,3.8,0.0,1.1
94.0,220.0,27.0,101.0,900.0,35.0,16.5,1005.5,4.8,0.0,0.7
92.0,193.0,26.0,85.0,800.0,38.0,16.2,1005.2,3.3,0.0,0.9
72.0,120.0,24.0,63.0,700.0,48.0,15.5,1005.0,3.3,0.0,0.6
54.0,110.0,19.0,49.0,600.0,54.0,15.3,1005.3,4.0,0.0,0.7
58.0,116.0,19.0,64.0,600.0,37.0,15.0,1005.0,3.8,0.0,0.5
58.0,116.0,20.0,68.0,600.0,28.0,14.9,1005.7,3.1,0.0,0.7
58.0,111.0,21.0,60.0,600.0,33.0,15.1,1006.3,2.3,0.0,1.4
66.0,116.0,29.0,65.0,800.0,32.0,16.4,1006.7,2.4,0.0,0.0
70.0,130.0,33.0,63.0,800.0,36.0,18.0,1006.6,2.7,0.0,1.0
70.0,123.0,37.0,63.0,1300.0,46.0,19.4,1006.2,3.1,0.0,1.1
80.0,142.0,39.0,72.0,1100.0,51.0,20.8,1005.3,3.5,0.0,0.8
76.0,99.0,34.0,65.0,900.0,80.0,22.7,1004.5,-1.4,0.0,2.3
76.0,99.0,34.0,65.0,0.0,0.0,23.5,1003.6,1.2,0.0,1.6
0.0,0.0,31.0,16.0,500.0,150.0,24.4,1002.7,2.5,0.0,1.2
49.0,103.0,31.0,20.0,800.0,182.0,24.3,1001.7,2.4,0.0,2.4
78.0,123.0,33.0,27.0,1100.0,182.0,24.2,1000.9,3.5,0.0,2.8
87.0,143.0,41.0,29.0,1000.0,180.0,24.1,1000.4,2.8,0.0,1.9
96.0,136.0,77.0,32.0,900.0,177.0,23.1,1000.6,2.0,0.0,1.1
103.0,155.0,71.0,34.0,800.0,182.0,21.9,1001.1,3.0,0.0,1.3
96.0,149.0,52.0,41.0,800.0,178.0,20.7,1001.9,5.1,0.0,1.3
107.0,215.0,59.0,57.0,1000.0,140.0,19.9,1003.0,5.9,0.0,1.9
146.0,245.0,84.0,71.0,1200.0,108.0,18.7,1004.1,5.2,0.0,2.5
108.0,185.0,53.0,76.0,1300.0,72.0,18.1,1004.6,5.3,0.0,0.8
88.0,136.0,38.0,81.0,1000.0,53.0,17.5,1005.8,5.7,0.0,0.9
86.0,144.0,40.0,98.0,1100.0,31.0,16.5,1006.8,4.8,0.0,1.0
71.0,97.0,32.0,58.0,700.0,59.0,15.8,1008.1,2.2,0.0,2.0
63.0,108.0,42.0,43.0,1000.0,73.0,14.8,1009.0,4.8,0.0,1.8
74.0,135.0,45.0,34.0,1399.0,94.0,13.9,1009.1,5.3,0.0,1.2
51.0,63.0,24.0,20.0,900.0,112.0,13.8,1009.5,5.4,0.0,0.8
37.0,45.0,14.0,14.0,500.0,124.0,13.7,1009.8,5.6,0.0,0.9
32.0,40.0,12.0,15.0,500.0,121.0,14.5,1010.4,5.8,0.0,0.8
44.0,46.0,13.0,25.0,500.0,108.0,16.0,1010.6,5.3,0.0,0.4
42.0,44.0,16.0,23.0,500.0,118.0,17.4,1010.8,5.7,0.0,0.5
36.0,38.0,17.0,20.0,500.0,126.0,18.8,1010.8,5.3,0.0,0.9
43.0,53.0,17.0,27.0,600.0,123.0,19.8,1010.6,5.1,0.0,1.0
53.0,69.0,19.0,37.0,700.0,117.0,21.5,1010.0,5.8,0.0,2.5
60.0,83.0,18.0,42.0,700.0,121.0,21.1,1009.4,5.4,0.0,1.5
64.0,84.0,16.0,36.0,600.0,137.0,22.3,1008.8,5.2,0.0,0.9
67.0,87.0,15.0,30.0,600.0,152.0,22.5,1008.2,5.4,0.0,1.6
72.0,96.0,15.0,27.0,700.0,174.0,22.1,1007.9,5.1,0.0,3.0
73.0,98.0,15.0,24.0,700.0,187.0,21.9,1007.7,5.7,0.0,1.3
69.0,101.0,14.0,23.0,700.0,188.0,21.0,1007.7,5.7,0.0,2.5
66.0,106.0,15.0,28.0,700.0,178.0,19.9,1008.1,6.6,0.0,1.4
71.0,123.0,14.0,29.0,700.0,169.0,19.1,1008.4,6.6,0.0,1.7
72.0,116.0,15.0,38.0,700.0,143.0,18.4,1008.8,7.2,0.0,1.5
76.0,147.0,16.0,76.0,800.0,91.0,17.8,1008.8,7.5,0.0,1.0
94.0,168.0,16.0,74.0,900.0,86.0,17.2,1009.0,7.8,0.0,1.2
100.0,160.0,15.0,59.0,1100.0,109.0,16.6,1009.1,7.5,0.0,1.2
103.0,169.0,17.0,67.0,1200.0,100.0,16.4,1009.0,7.1,0.0,1.6
101.0,144.0,22.0,56.0,1000.0,98.0,15.5,1008.9,7.3,0.0,1.1
106.0,161.0,22.0,43.0,700.0,55.0,15.0,1009.0,7.3,0.0,1.2
122.0,181.0,30.0,55.0,0.0,0.0,14.0,1008.9,7.5,0.0,1.0
118.0,164.0,21.0,55.0,600.0,54.0,13.5,1009.2,7.7,0.0,1.3
112.0,154.0,17.0,55.0,900.0,50.0,13.3,1010.0,7.5,0.0,0.4
114.0,145.0,15.0,74.0,900.0,34.0,14.5,1010.4,7.8,0.0,0.7
117.0,156.0,18.0,86.0,900.0,19.0,16.0,1010.4,8.2,0.0,1.0
119.0,158.0,20.0,63.0,900.0,46.0,17.6,1010.8,8.7,0.0,0.1
127.0,174.0,25.0,53.0,1000.0,70.0,20.2,1010.3,9.7,0.0,1.4
139.0,173.0,34.0,45.0,1000.0,93.0,22.1,1009.6,10.3,0.0,2.2
137.0,184.0,39.0,33.0,900.0,124.0,23.1,1009.0,7.6,0.0,3.1
98.0,157.0,30.0,23.0,700.0,154.0,23.3,1008.4,7.4,0.0,2.8
89.0,133.0,24.0,18.0,700.0,164.0,23.7,1007.4,7.3,0.0,3.4
94.0,120.0,23.0,21.0,700.0,170.0,24.4,1006.9,7.1,0.0,2.7
79.0,120.0,20.0,21.0,700.0,175.0,24.7,1006.6,7.8,0.0,1.4
85.0,133.0,22.0,23.0,700.0,184.0,23.6,1006.9,6.4,0.0,2.3
79.0,119.0,23.0,23.0,700.0,177.0,22.9,1006.6,5.8,0.0,1.7
84.0,137.0,23.0,25.0,700.0,178.0,22.0,1006.9,6.6,0.0,1.1
82.0,132.0,22.0,33.0,800.0,167.0,20.8,1007.5,6.3,0.0,0.4
85.0,142.0,20.0,53.0,900.0,132.0,19.5,1008.1,6.9,0.0,0.9
93.0,158.0,19.0,70.0,900.0,100.0,18.7,1008.2,7.2,0.0,0.1
96.0,187.0,20.0,97.0,1000.0,60.0,17.2,1008.2,8.3,0.0,0.0
107.0,197.0,22.0,113.0,1000.0,39.0,15.9,1008.5,8.9,0.0,0.1
113.0,221.0,24.0,144.0,1100.0,8.0,15.1,1008.6,9.2,0.0,0.1
111.0,204.0,20.0,113.0,1200.0,28.0,14.5,1008.6,8.9,0.0,0.0
98.0,157.0,15.0,90.0,1200.0,34.0,14.0,1008.8,9.4,0.0,0.1
97.0,158.0,12.0,97.0,1100.0,21.0,13.9,1009.2,9.3,0.0,0.1
107.0,183.0,11.0,136.0,1200.0,2.0,13.2,1009.4,8.9,0.0,0.0
111.0,204.0,13.0,138.0,1300.0,2.0,13.2,1009.9,9.1,0.0,0.1
111.0,204.0,13.0,130.0,1300.0,2.0,15.2,1010.6,8.9,0.0,0.6
116.0,194.0,16.0,113.0,1300.0,6.0,18.4,1010.8,7.8,0.0,0.9
116.0,194.0,16.0,113.0,1300.0,6.0,19.8,1010.9,8.2,0.0,1.4
126.0,171.0,40.0,68.0,1100.0,67.0,21.3,1010.8,7.9,0.0,1.9
134.0,184.0,42.0,69.0,1100.0,85.0,23.1,1010.4,8.0,0.0,1.0
140.0,194.0,41.0,74.0,1100.0,107.0,25.0,1009.5,8.5,0.0,1.3
142.0,197.0,41.0,62.0,1100.0,150.0,26.3,1008.9,9.6,0.0,2.0
149.0,215.0,43.0,54.0,1200.0,172.0,27.6,1008.0,11.6,0.0,1.3
180.0,251.0,55.0,60.0,1399.0,202.0,27.4,1006.9,11.4,0.0,1.7
180.0,251.0,55.0,60.0,1399.0,202.0,27.5,1006.3,12.7,0.0,1.3
195.0,269.0,62.0,35.0,1300.0,245.0,26.7,1006.1,13.4,0.0,1.2
198.0,257.0,57.0,34.0,1399.0,230.0,25.4,1005.9,13.6,0.0,0.8
226.0,291.0,54.0,43.0,1700.0,225.0,24.1,1006.2,13.9,0.0,1.0
244.0,315.0,68.0,53.0,2100.0,202.0,23.0,1006.7,14.6,0.0,0.7
263.0,352.0,60.0,52.0,2299.0,166.0,22.0,1007.3,14.9,0.0,0.1
272.0,373.0,44.0,64.0,2100.0,125.0,20.8,1007.4,15.1,0.0,0.0
287.0,385.0,42.0,73.0,2299.0,101.0,19.6,1007.5,14.8,0.0,0.0
290.0,405.0,40.0,98.0,2500.0,60.0,18.4,1007.6,14.9,0.0,0.1
337.0,436.0,36.0,110.0,2700.0,34.0,17.6,1007.6,14.7,0.0,0.0
302.0,350.0,32.0,83.0,2399.0,50.0,16.9,1007.2,14.4,0.0,0.0
273.0,290.0,26.0,66.0,2100.0,62.0,16.5,1007.2,14.5,0.0,0.1
268.0,275.0,23.0,58.0,2100.0,68.0,16.0,1007.1,14.2,0.0,0.0
247.0,252.0,21.0,48.0,1899.0,80.0,15.6,1007.3,14.0,0.0,0.5
235.0,246.0,19.0,42.0,1800.0,91.0,15.7,1007.8,14.2,0.0,0.0
237.0,243.0,19.0,37.0,1800.0,108.0,17.0,1008.2,15.2,0.0,0.4
239.0,258.0,20.0,57.0,2000.0,91.0,20.2,1008.2,14.8,0.0,0.8
273.0,295.0,23.0,72.0,1899.0,81.0,22.4,1008.2,15.0,0.0,1.0
316.0,347.0,28.0,57.0,1899.0,103.0,23.9,1008.1,15.4,0.0,0.4
310.0,329.0,34.0,55.0,2100.0,125.0,25.7,1007.6,15.1,0.0,0.8
310.0,374.0,40.0,62.0,2000.0,150.0,26.9,1006.8,15.6,0.0,1.3
0.0,426.0,47.0,58.0,2000.0,194.0,29.1,1005.7,14.1,0.0,2.4
232.0,315.0,50.0,40.0,1700.0,252.0,30.9,1005.3,8.0,0.0,1.3
245.0,316.0,41.0,27.0,0.0,261.324,31.3,1004.6,7.0,0.0,1.4
232.0,116.0,23.0,22.0,1700.0,252.0,31.1,1004.4,6.9,0.0,1.9
0.0,125.0,20.0,21.0,900.0,226.0,30.3,1004.2,6.9,0.0,1.8
0.0,154.0,23.0,25.0,1000.0,236.0,28.8,1004.3,3.6,0.0,2.4
59.0,95.0,23.0,32.0,1000.0,224.0,27.3,1005.1,6.7,0.0,0.5
92.0,226.0,35.0,46.0,1100.0,214.0,25.2,1005.7,11.4,0.0,1.0
136.0,292.0,40.0,56.0,1500.0,206.0,23.8,1006.2,9.4,0.0,0.6
135.0,291.0,40.0,56.0,1500.0,206.0,21.8,1006.6,10.0,0.0,0.0
139.0,251.0,42.0,70.0,1600.0,164.0,20.5,1006.9,10.3,0.0,0.0
159.0,280.0,45.0,90.0,1700.0,96.0,20.2,1007.2,11.4,0.0,0.0
158.0,280.0,44.0,90.0,1700.0,96.0,18.8,1007.0,11.8,0.0,0.2
166.0,327.0,40.0,98.0,1700.0,76.0,18.2,1007.1,12.4,0.0,0.0
164.0,315.0,36.0,123.0,1700.0,31.0,17.4,1007.1,12.1,0.0,0.0
113.0,138.0,26.0,93.0,1300.0,20.0,16.6,1007.0,11.7,0.0,0.0
85.0,137.0,22.0,92.0,1200.0,37.0,16.2,1007.2,11.1,0.0,0.4
91.0,123.0,21.0,66.0,1300.0,54.0,16.2,1007.7,11.8,0.0,0.0
91.0,123.0,21.0,66.0,1300.0,54.0,18.1,1008.3,11.4,0.0,0.0
88.0,157.0,20.0,67.0,1399.0,54.0,20.0,1008.9,11.7,0.0,0.4
110.0,239.0,27.0,93.0,1399.0,55.0,22.5,1009.2,12.1,0.0,0.4
110.0,239.0,26.0,93.0,1399.0,55.0,23.1,1009.3,13.6,0.0,0.4
173.0,351.0,31.0,123.0,1700.0,64.0,25.3,1009.1,12.5,0.0,0.9
173.0,351.0,31.0,123.0,1700.0,64.0,26.3,1008.6,12.7,0.0,0.7
197.0,325.0,35.0,109.0,1700.0,101.0,28.8,1007.6,11.4,0.0,1.2
131.0,184.0,36.0,50.0,1200.0,195.0,29.7,1006.8,11.2,0.0,2.5
131.0,184.0,36.0,50.0,1200.0,195.0,30.0,1006.0,11.0,0.0,2.0
137.0,209.0,83.0,23.0,1200.0,264.0,29.1,1005.6,9.8,0.0,2.2
140.0,201.0,76.0,21.0,1100.0,261.0,29.1,1005.3,5.8,0.0,2.1
114.0,202.0,47.0,19.0,900.0,231.0,28.1,1005.1,8.9,0.0,2.5
88.0,229.0,41.0,23.0,900.0,231.0,27.2,1005.3,8.1,0.0,1.5
122.0,165.0,46.0,34.0,1100.0,218.0,25.2,1005.6,7.3,0.0,0.6
111.0,172.0,38.0,52.0,1100.0,218.0,23.1,1005.9,9.5,0.0,0.0
110.0,172.0,37.0,51.0,1100.0,164.0,21.5,1006.3,10.0,0.0,0.6
168.0,382.0,37.0,170.0,1899.0,33.0,23.3,1006.4,10.0,0.0,1.9
168.0,425.0,37.0,125.0,1899.0,33.0,22.9,1006.7,11.3,0.0,0.0
230.0,430.0,73.0,84.0,2000.0,114.0,21.6,1006.6,11.9,0.0,0.6
278.0,398.0,104.0,83.0,2500.0,159.0,20.5,1006.1,12.2,0.0,0.1
301.0,344.0,96.0,67.0,2700.0,167.0,19.8,1006.0,12.8,0.0,0.0
288.0,343.0,74.0,55.0,2299.0,102.0,19.2,1006.1,11.5,0.0,0.7
280.0,340.0,65.0,82.0,1500.0,38.0,18.1,1006.3,10.7,0.0,0.7
218.0,340.0,64.0,94.0,1500.0,38.0,17.7,1006.8,10.6,0.0,0.8
155.0,199.0,33.0,100.0,1399.0,23.0,19.0,1007.2,10.8,0.0,0.8
154.0,199.0,33.0,99.0,1399.0,23.0,20.8,1007.4,10.6,0.0,0.8
151.0,185.0,32.0,88.0,1399.0,35.0,21.3,1007.4,10.7,0.0,0.7
135.0,155.0,42.0,74.0,1399.0,59.0,21.8,1007.6,10.6,0.0,0.5
134.0,185.0,62.0,81.0,0.0,75.3984,20.8,1007.2,13.0,0.0,1.0
134.0,185.0,62.0,81.0,0.0,0.0,21.2,1007.0,12.3,0.1,0.9
0.0,0.0,0.0,0.0,0.0,0.0,21.7,1006.6,13.1,0.0,0.7
0.0,0.0,0.0,0.0,0.0,0.0,22.0,1006.2,13.9,0.0,1.1
0.0,0.0,0.0,0.0,0.0,0.0,22.2,1005.9,13.8,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,22.0,1005.2,13.9,0.0,2.1
0.0,0.0,0.0,0.0,0.0,0.0,21.4,1004.8,13.3,0.0,1.2
94.0,95.0,34.0,50.0,1399.0,126.0,21.3,1004.6,13.2,0.0,0.6
108.0,112.0,30.0,63.0,1399.0,117.0,20.9,1004.7,12.1,0.0,1.4
113.0,112.0,26.0,57.0,1100.0,108.0,20.7,1005.2,12.4,0.0,0.4
98.0,103.0,21.0,65.0,1000.0,83.0,19.4,1005.9,11.4,0.0,1.6
98.0,103.0,21.0,65.0,1000.0,83.0,18.7,1005.8,10.3,0.0,1.0
79.0,86.0,16.0,57.0,800.0,71.0,18.2,1005.8,10.1,0.0,2.7
41.0,74.0,10.0,39.0,500.0,73.0,17.6,1005.1,10.9,0.0,1.2
50.0,90.0,10.0,30.0,700.0,72.0,17.5,1004.4,11.1,0.0,1.9
54.0,75.0,11.0,44.0,700.0,53.0,17.4,1003.8,11.0,0.0,0.7
57.0,78.0,13.0,43.0,700.0,48.0,17.8,1003.3,10.4,0.0,0.7
55.0,89.0,14.0,73.0,700.0,22.0,17.8,1003.3,10.7,0.0,0.9
57.0,115.0,16.0,75.0,700.0,18.0,17.4,1003.2,11.0,0.0,1.1
