PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
24.0,41.0,25.0,42.0,900.0,19.0,7.5,1021.0,-12.3,0.0,2.3
17.0,36.0,16.0,29.0,900.0,38.0,9.0,1021.2,-12.8,0.0,2.8
13.0,30.0,11.0,21.0,800.0,51.0,9.6,1020.8,-11.7,0.0,2.3
13.0,16.0,10.0,13.0,700.0,62.0,10.2,1020.3,-13.1,0.0,2.2
10.0,10.0,8.0,9.0,600.0,71.0,10.2,1019.9,-14.6,0.0,3.4
4.0,6.0,6.0,7.0,600.0,77.0,10.3,1019.9,-15.3,0.0,1.1
4.0,6.0,6.0,9.0,600.0,79.0,9.3,1020.3,-15.3,0.0,2.1
5.0,11.0,7.0,12.0,500.0,75.0,6.7,1020.6,-14.1,0.0,0.7
8.0,12.0,6.0,17.0,600.0,66.0,3.4,1021.5,-10.6,0.0,0.2
11.0,25.0,8.0,51.0,700.0,24.0,1.7,1022.1,-10.5,0.0,0.5
61.0,72.0,31.0,76.0,1200.0,5.0,1.3,1022.4,-11.8,0.0,0.9
95.0,92.0,39.0,74.0,1800.0,5.0,-0.2,1022.4,-10.7,0.0,0.1
99.0,90.0,38.0,73.0,2100.0,4.0,-0.5,1022.5,-11.6,0.0,1.6
113.0,117.0,38.0,76.0,2600.0,4.0,0.6,1022.6,-12.8,0.0,0.9
104.0,97.0,32.0,69.0,3000.0,3.0,-2.1,1022.4,-10.2,0.0,1.0
73.0,86.0,34.0,64.0,2600.0,2.142,-0.3,1022.2,-12.3,0.0,1.6
59.0,56.0,34.0,55.0,2400.0,3.0,-1.5,1022.1,-11.6,0.0,0.1
37.0,33.0,31.0,51.0,1800.0,3.0,-2.8,1021.9,-10.8,0.0,1.4
38.0,33.0,26.0,51.0,1500.0,2.0,-3.0,1021.6,-12.0,0.0,0.6
46.0,42.0,23.0,50.0,1700.0,2.0,-3.2,1021.2,-11.7,0.0,0.7
38.0,36.0,25.0,49.0,1700.0,2.0,-3.7,1021.5,-12.4,0.0,0.9
27.0,24.0,32.0,44.0,1600.0,4.0,-4.3,1021.8,-10.9,0.0,0.7
18.0,22.0,35.0,47.0,1400.0,2.0,-3.1,1021.9,-11.8,0.0,1.1
34.0,47.0,34.0,53.0,1500.0,3.0,0.3,1022.3,-13.4,0.0,1.9
42.0,72.0,37.0,50.0,1900.0,6.0,3.7,1022.1,-12.3,0.0,1.2
34.0,63.0,28.0,42.0,1700.0,14.0,7.2,1021.3,-12.1,0.0,1.0
23.0,25.0,16.0,27.0,1400.0,39.0,9.0,1019.9,-12.2,0.0,1.1
21.0,18.0,19.0,28.0,1100.0,41.0,10.5,1018.8,-12.2,0.0,2.0
30.0,25.0,22.0,35.0,1000.0,41.0,11.7,1018.0,-11.9,0.0,1.7
31.0,34.0,22.0,32.0,900.0,49.0,12.0,1017.4,-13.9,0.0,2.1
27.0,29.0,19.0,33.0,900.0,50.0,11.0,1017.1,-13.9,0.0,1.6
19.0,23.0,17.0,32.0,800.0,49.0,7.4,1017.1,-11.4,0.0,0.7
39.0,61.0,30.0,71.0,900.0,10.0,4.7,1017.2,-11.4,0.0,0.8
62.0,103.0,38.0,89.0,1300.0,3.0,2.1,1017.4,-8.1,0.0,0.7
97.0,125.0,45.0,102.0,1900.0,4.0,0.8,1017.5,-5.9,0.0,0.0
104.0,130.0,37.0,91.0,2400.0,4.0,-0.1,1017.5,-8.1,0.0,0.5
137.0,158.0,37.0,90.0,3100.0,4.0,0.0,1017.4,-7.7,0.0,0.8
240.0,242.0,48.0,92.0,4500.0,7.0,0.1,1017.4,-9.4,0.0,1.0
138.0,131.0,36.0,69.0,4700.0,2.0,-0.4,1017.4,-9.1,0.0,1.0
87.0,81.0,30.0,54.0,3300.0,1.0,-1.8,1016.8,-8.8,0.0,1.3
69.0,57.0,30.0,42.0,2400.0,1.0,-1.8,1016.5,-9.4,0.0,0.5
41.0,27.0,33.0,24.0,1900.0,2.0,-1.6,1016.4,-9.7,0.0,2.1
27.0,29.0,21.0,27.0,1400.0,4.0,-1.3,1015.9,-9.7,0.0,1.7
60.0,49.0,5.0,27.0,1800.0,3.0,-1.3,1015.6,-9.9,0.0,1.6
50.0,37.0,35.0,47.0,1900.0,4.0,-1.4,1015.5,-10.5,0.0,1.6
24.0,19.0,33.0,37.0,1500.0,11.0,-1.6,1015.6,-10.4,0.0,1.2
22.0,21.0,37.0,38.0,1200.0,10.0,-0.7,1016.3,-10.4,0.0,1.3
24.0,33.0,39.0,40.0,1200.0,10.0,1.3,1016.3,-10.5,0.0,1.6
41.0,57.0,37.0,44.0,1400.0,10.0,3.9,1016.2,-10.9,0.0,2.0
58.0,76.0,35.0,46.0,1600.0,13.0,6.7,1015.7,-10.6,0.0,0.4
39.0,49.0,29.0,35.0,1500.0,26.0,8.1,1014.9,-10.8,0.0,0.8
30.0,36.0,29.0,31.0,1300.0,33.0,10.0,1014.4,-10.8,0.0,0.6
37.0,41.0,29.0,31.0,1100.0,34.0,11.1,1013.8,-10.4,0.0,1.3
44.0,55.0,35.0,39.0,1000.0,30.0,11.6,1013.4,-10.6,0.0,1.1
53.0,72.0,34.0,59.0,1100.0,14.0,11.1,1013.6,-10.4,0.0,0.2
67.0,83.0,42.0,83.0,1300.0,9.0,7.1,1013.7,-8.5,0.0,0.0
82.0,89.0,51.0,103.0,1500.0,5.0,4.0,1014.3,-6.9,0.0,0.0
98.0,124.0,37.0,89.0,1900.0,4.0,2.4,1015.1,-5.5,0.0,0.0
106.0,142.0,35.0,90.0,2300.0,5.0,1.4,1015.8,-7.7,0.0,0.8
131.0,164.0,38.0,94.0,3000.0,5.0,1.0,1016.5,-5.9,0.0,0.7
131.0,145.0,48.0,87.0,3300.0,5.0,0.7,1016.8,-6.6,0.0,1.0
135.0,144.0,42.0,83.0,3100.0,5.0,0.7,1016.9,-6.2,0.0,0.6
94.0,93.0,41.0,65.0,2900.0,3.0,1.4,1017.3,-8.2,0.0,2.0
114.0,115.0,48.0,62.0,2800.0,4.0,1.4,1017.0,-9.0,0.0,1.6
59.0,50.0,39.0,49.0,2500.0,3.0,0.8,1017.4,-9.5,0.0,1.4
36.0,31.0,30.0,40.0,1800.0,8.0,1.1,1017.7,-9.3,0.0,0.9
30.0,27.0,25.0,31.0,1300.0,19.0,-0.9,1017.6,-8.8,0.0,1.5
27.0,30.0,34.0,37.0,1100.0,14.0,-1.8,1017.9,-8.8,0.0,0.4
32.0,32.0,31.0,38.0,1100.0,14.0,-2.0,1018.3,-8.3,0.0,1.2
25.0,30.0,22.0,33.0,1100.0,22.0,0.5,1019.1,-9.3,0.0,1.9
34.0,43.0,31.0,52.0,1200.0,5.0,2.3,1020.0,-9.6,0.0,1.4
22.0,37.0,20.0,38.0,1200.0,22.0,6.0,1020.4,-8.7,0.0,1.2
25.0,44.0,17.0,34.0,1100.0,29.0,8.6,1020.5,-9.9,0.0,2.9
27.0,43.0,17.0,26.0,1000.0,44.0,10.4,1020.3,-9.9,0.0,3.0
25.0,33.0,14.0,24.0,1000.0,53.0,11.5,1019.6,-9.5,0.0,2.0
28.0,32.0,16.0,19.0,900.0,58.0,12.9,1018.7,-9.6,0.0,1.6
28.0,32.0,19.0,21.0,900.0,58.0,14.0,1017.7,-9.3,0.0,1.4
32.0,37.0,20.0,24.0,900.0,58.0,14.9,1017.4,-10.0,0.0,2.5
30.0,40.0,19.0,28.0,900.0,55.0,13.9,1017.3,-10.1,0.0,2.2
30.0,40.0,19.0,28.0,0.0,60.4044,11.4,1017.4,-10.8,0.0,2.2
33.0,43.0,17.0,53.0,900.0,23.0,7.1,1018.0,-9.3,0.0,0.0
47.0,67.0,25.0,66.0,1000.0,6.0,5.0,1017.9,-8.2,0.0,1.0
55.0,80.0,32.0,71.0,1300.0,4.0,4.1,1018.0,-9.0,0.0,0.7
66.0,88.0,39.0,74.0,1500.0,4.0,2.9,1018.1,-6.5,0.0,0.9
58.0,81.0,43.0,71.0,1700.0,4.0,1.8,1017.8,-7.3,0.0,0.5
66.0,86.0,46.0,80.0,1800.0,4.0,1.0,1017.7,-7.3,0.0,0.2
77.0,101.0,36.0,78.0,2000.0,4.0,0.0,1017.6,-6.8,0.0,2.4
92.0,112.0,34.0,80.0,2400.0,5.0,1.0,1017.6,-8.3,0.0,1.2
154.0,151.0,46.0,74.0,3600.0,6.0,0.2,1017.6,-7.3,0.0,0.6
105.0,109.0,36.0,58.0,3600.0,3.0,-1.1,1017.4,-6.7,0.0,0.4
64.0,61.0,35.0,49.0,2700.0,2.0,-1.9,1017.0,-6.6,0.0,0.2
47.0,39.0,28.0,47.0,2100.0,2.0,-0.5,1016.8,-6.9,0.0,0.8
35.0,29.0,32.0,45.0,1600.0,3.0,-2.1,1016.7,-6.8,0.0,0.1
29.0,27.0,30.0,42.0,1400.0,6.0,-1.2,1017.2,-6.9,0.0,1.5
28.0,30.0,30.0,37.0,1200.0,9.0,1.1,1017.7,-7.2,0.0,1.8
29.0,40.0,40.0,46.0,1200.0,6.0,3.3,1017.8,-7.5,0.0,1.5
32.0,47.0,40.0,39.0,1300.0,13.0,7.2,1017.6,-8.0,0.0,2.0
42.0,62.0,32.0,36.0,1200.0,19.0,9.7,1017.2,-8.4,0.0,1.9
42.0,52.0,24.0,32.0,1200.0,31.0,10.8,1016.0,-8.5,0.0,2.4
34.0,35.0,25.0,28.0,1100.0,37.0,12.0,1015.1,-8.5,0.0,1.8
29.0,33.0,23.0,24.0,1000.0,43.0,12.7,1014.5,-7.9,0.0,1.7
29.0,31.0,21.0,24.0,1000.0,46.0,13.4,1014.6,-8.5,0.0,2.5
28.0,34.0,21.0,22.0,1000.0,53.0,12.1,1014.5,-7.9,0.0,1.7
20.0,18.0,13.0,19.0,900.0,60.0,9.0,1014.7,-7.3,0.0,0.6
21.0,21.0,12.0,25.0,900.0,49.0,5.5,1014.6,-5.8,0.0,0.7
28.0,41.0,16.0,42.0,1000.0,27.0,5.0,1015.5,-4.1,0.0,1.1
59.0,73.0,25.0,63.0,1200.0,7.0,3.8,1015.7,-4.2,0.0,0.0
109.0,125.0,34.0,74.0,1800.0,6.0,4.9,1016.3,-6.1,0.0,0.7
96.0,108.0,33.0,66.0,2300.0,4.0,5.8,1016.6,-6.8,0.0,1.4
103.0,116.0,44.0,65.0,2400.0,5.0,5.8,1016.8,-6.8,0.0,1.4
72.0,75.0,43.0,58.0,2600.0,3.0,4.8,1017.5,-6.7,0.0,1.4
48.0,50.0,29.0,51.0,2100.0,4.0,4.8,1017.8,-5.6,0.0,1.7
70.0,78.0,29.0,43.0,2000.0,4.0,3.3,1018.3,-5.1,0.0,0.1
90.0,102.0,0.0,30.0,0.0,4.0,5.3,1018.9,-7.2,0.0,2.1
44.0,49.0,16.0,24.0,0.0,0.0,5.8,1019.1,-8.9,0.0,2.5
17.0,15.0,6.0,24.0,1400.0,0.0,4.1,1019.8,-8.0,0.0,1.1
12.0,6.0,15.0,12.0,1000.0,46.0,3.3,1020.6,-8.7,0.0,1.3
5.0,10.0,15.0,11.0,800.0,50.0,4.1,1021.4,-8.6,0.0,2.2
3.0,10.0,14.0,17.0,700.0,44.0,4.5,1022.9,-9.3,0.0,1.8
7.0,7.0,15.0,19.0,700.0,41.0,6.2,1023.4,-11.5,0.0,1.9
7.0,10.0,16.0,16.0,700.0,47.0,7.0,1023.9,-13.9,0.0,2.2
11.0,10.0,10.0,15.0,700.0,54.0,7.8,1023.4,-13.8,0.0,2.9
9.0,8.0,8.0,11.0,700.0,60.0,8.4,1022.3,-13.3,0.0,1.7
6.0,6.0,8.0,9.0,600.0,60.0,9.5,1021.3,-13.0,0.0,1.0
5.0,6.0,8.0,9.0,600.0,62.0,9.3,1020.5,-13.2,0.0,1.8
3.0,6.0,7.0,10.0,700.0,63.0,9.8,1020.0,-12.8,0.0,2.2
6.0,7.0,8.0,13.0,700.0,63.0,8.9,1019.7,-12.9,0.0,1.5
12.0,14.0,10.0,19.0,700.0,56.0,6.7,1019.4,-13.0,0.0,1.0
14.0,17.0,12.0,33.0,700.0,35.0,3.9,1019.4,-12.1,0.0,0.7
19.0,29.0,10.0,52.0,900.0,11.0,2.8,1019.4,-12.3,0.0,0.6
40.0,42.0,15.0,61.0,1000.0,4.0,2.2,1019.3,-9.4,0.0,0.6
58.0,71.0,29.0,66.0,1300.0,5.0,1.1,1019.1,-7.9,0.0,0.1
70.0,82.0,34.0,70.0,1700.0,5.0,1.4,1018.9,-9.5,0.0,1.5
87.0,97.0,37.0,70.0,2000.0,5.0,0.8,1019.0,-10.7,0.0,1.9
137.0,140.0,41.0,68.0,2800.0,7.0,0.2,1018.6,-10.6,0.0,1.1
139.0,158.0,35.0,63.0,3500.0,5.0,-0.5,1018.0,-10.7,0.0,1.7
121.0,141.0,32.0,57.0,3400.0,4.0,-0.8,1017.9,-11.6,0.0,1.7
132.0,142.0,27.0,53.0,3600.0,4.0,-1.2,1017.8,-10.6,0.0,1.0
96.0,99.0,24.0,49.0,3500.0,3.0,-1.3,1017.3,-10.7,0.0,1.0
81.0,92.0,24.0,48.0,3000.0,2.0,-1.7,1017.0,-10.3,0.0,0.9
70.0,83.0,23.0,48.0,2700.0,2.0,-2.1,1016.8,-9.3,0.0,1.2
66.0,86.0,23.0,47.0,2400.0,2.0,-1.8,1017.2,-9.7,0.0,0.8
62.0,78.0,22.0,47.0,2400.0,3.0,-2.1,1017.7,-8.8,0.0,1.2
65.0,88.0,25.0,49.0,2500.0,3.0,-0.2,1018.0,-8.4,0.0,1.2
59.0,74.0,30.0,47.0,2400.0,3.0,2.0,1017.7,-8.2,0.0,0.8
86.0,92.0,40.0,52.0,2300.0,5.0,4.7,1016.9,-9.1,0.0,0.8
85.0,90.0,43.0,58.0,2300.0,6.0,7.0,1015.7,-9.0,0.0,0.9
94.0,93.0,51.0,72.0,2200.0,10.0,8.5,1014.7,-8.6,0.0,1.1
114.0,111.0,53.0,85.0,2300.0,10.0,9.0,1014.0,-9.0,0.0,1.3
126.0,129.0,56.0,107.0,2300.0,9.0,10.2,1013.7,-8.5,0.0,1.1
119.0,111.0,60.0,109.0,2400.0,9.0,9.3,1013.9,-7.9,0.0,1.1
110.0,114.0,53.0,103.0,2300.0,6.0,7.1,1014.3,-5.6,0.0,1.6
158.0,179.0,54.0,123.0,2400.0,4.0,5.0,1014.9,-4.8,0.0,0.6
201.0,235.0,52.0,125.0,3000.0,4.0,3.5,1015.3,-4.2,0.0,0.4
220.0,231.0,47.0,115.0,3200.0,4.0,1.4,1015.7,-4.7,0.0,1.2
227.0,230.0,37.0,114.0,3500.0,4.0,0.2,1016.1,-3.7,0.0,0.2
249.0,239.0,29.0,111.0,3800.0,6.0,-0.5,1016.3,-4.7,0.0,1.6
331.0,331.0,33.0,120.0,5100.0,8.0,0.1,1016.4,-4.9,0.0,0.8
321.0,311.0,36.0,114.0,6300.0,5.0,-1.7,1016.3,-4.9,0.0,1.0
273.0,246.0,36.0,106.0,6000.0,4.0,-1.5,1016.2,-5.9,0.0,1.4
203.0,164.0,34.0,91.0,5100.0,2.0,-0.8,1016.5,-6.4,0.0,1.3
146.0,122.0,36.0,75.0,4100.0,2.0,-2.6,1016.8,-6.1,0.0,1.2
151.0,127.0,28.0,69.0,3700.0,2.0,-2.2,1016.4,-6.0,0.0,0.7
125.0,99.0,26.0,62.0,3400.0,1.0,-2.2,1016.6,-6.2,0.0,1.0
101.0,89.0,24.0,61.0,3100.0,2.0,-2.1,1016.6,-6.5,0.0,1.2
90.0,78.0,22.0,59.0,2800.0,1.0,-3.2,1017.1,-6.8,0.0,0.6
76.0,63.0,17.0,54.0,2500.0,2.0,-2.0,1017.8,-6.6,0.0,0.9
76.0,64.0,19.0,56.0,2300.0,2.0,-0.2,1018.1,-6.4,0.0,1.3
69.0,63.0,33.0,52.0,2300.0,3.0,1.3,1018.4,-6.1,0.0,1.0
95.0,100.0,43.0,52.0,2400.0,4.0,3.2,1018.0,-5.5,0.0,0.6
106.0,111.0,39.0,61.0,2600.0,5.0,5.0,1017.1,-5.1,0.0,0.8
125.0,120.0,41.0,69.0,2500.0,5.0,6.3,1016.1,-3.4,0.0,1.4
175.0,174.0,79.0,87.0,3000.0,8.0,6.6,1015.3,-3.4,0.0,1.8
217.0,208.0,80.0,95.0,3400.0,12.0,6.1,1015.1,-1.6,0.0,1.6
275.0,268.0,101.0,111.0,4200.0,8.0,5.6,1015.6,-1.6,0.0,0.2
313.0,308.0,134.0,118.0,5600.0,5.0,3.3,1015.7,-1.8,0.0,0.1
313.0,308.0,134.0,118.0,7000.0,3.0,1.5,1016.1,-1.9,0.0,0.4
342.0,326.0,65.0,123.0,7900.0,3.0,0.6,1016.3,-2.5,0.0,0.2
350.0,350.0,44.0,123.0,8300.0,3.0,0.0,1016.8,-2.2,0.0,0.1
380.0,378.0,44.0,121.0,8500.0,4.0,-0.1,1016.7,-2.2,0.0,0.1
380.0,378.0,44.0,121.0,8700.0,3.0,1.1,1016.9,-1.5,0.0,1.2
351.0,334.0,42.0,122.0,8600.0,3.0,2.6,1017.0,-1.6,0.0,0.4
362.0,337.0,51.0,116.0,8400.0,4.0,2.8,1017.2,-1.6,0.0,0.8
361.0,332.0,51.0,114.0,8400.0,3.0,3.1,1016.8,-1.1,0.0,0.1
325.0,311.0,67.0,89.0,7900.0,1.0,3.8,1016.8,0.7,0.0,0.1
312.0,294.0,53.0,59.0,7100.0,2.0,3.7,1016.7,0.7,0.0,0.7
299.0,286.0,46.0,65.0,6900.0,2.0,3.5,1016.6,0.2,0.0,1.6
355.0,321.0,8.0,65.0,7300.0,4.0,3.4,1016.3,0.1,0.0,1.3
343.0,325.0,49.0,98.0,7700.0,5.0,3.3,1016.5,-0.5,0.0,1.4
351.0,335.0,68.0,105.0,7700.0,4.0,2.9,1016.9,-0.9,0.0,1.5
345.0,332.0,68.0,105.0,7800.0,4.0,2.5,1017.0,-1.3,0.0,1.5
303.0,275.0,67.0,102.0,7300.0,3.0,3.0,1017.5,-1.2,0.0,1.7
279.0,253.0,85.0,98.0,6500.0,3.0,4.6,1017.8,-1.2,0.0,1.7
259.0,230.0,82.0,92.0,5800.0,4.0,5.7,1016.9,-1.2,0.0,1.6
238.0,196.0,70.0,79.0,4900.0,9.0,6.9,1016.3,-1.0,0.0,1.2
253.0,211.0,78.0,83.0,4400.0,16.0,8.2,1015.7,-2.5,0.0,1.6
226.0,185.0,75.0,72.0,4000.0,26.0,9.4,1015.0,-4.6,0.0,2.2
182.0,111.0,54.0,55.0,3500.0,38.0,9.6,1015.1,-5.9,0.0,1.3
137.0,114.0,45.0,57.0,2900.0,34.0,9.6,1015.5,-10.6,0.0,4.0
133.0,83.0,54.0,65.0,2600.0,20.0,8.2,1016.1,-11.2,0.0,5.5
139.0,92.0,41.0,64.0,2400.0,17.0,7.6,1017.3,-11.7,0.0,5.8
44.0,48.0,16.0,37.0,2000.0,26.0,6.0,1019.1,-12.6,0.0,5.8
12.0,114.0,3.0,19.0,0.0,49.4802,5.1,1020.2,-12.4,0.0,5.8
6.0,31.0,1.0,19.0,0.0,55.9062,4.1,1020.6,-12.8,0.0,5.5
3.0,6.0,1.0,18.0,0.0,50.9796,3.4,1020.9,-12.6,0.0,2.9
5.0,6.0,1.0,12.0,0.0,49.266000000000005,2.8,1020.9,-12.7,0.0,4.2
9.0,6.0,1.0,10.0,600.0,50.0,2.5,1021.1,-13.0,0.0,3.2
7.0,6.0,3.0,10.0,700.0,48.0,1.7,1021.6,-12.9,0.0,1.4
8.0,6.0,7.0,15.0,700.0,40.0,1.3,1021.7,-12.9,0.0,1.5
9.0,6.0,13.0,19.0,800.0,33.0,0.4,1021.6,-13.0,0.0,1.8
10.0,6.0,15.0,23.0,800.0,29.0,0.8,1021.5,-12.6,0.0,2.6
14.0,6.0,18.0,26.0,900.0,29.0,1.7,1021.5,-13.7,0.0,4.4
8.0,6.0,9.0,22.0,1000.0,34.0,-0.2,1021.8,-12.8,0.0,1.6
8.0,6.0,13.0,28.0,1000.0,31.0,-1.1,1022.2,-12.4,0.0,1.7
8.0,6.0,8.0,19.0,900.0,39.0,-0.2,1022.5,-13.2,0.0,1.7
3.0,6.0,10.0,31.0,1000.0,24.0,2.3,1022.6,-13.5,0.0,3.6
8.0,12.0,18.0,39.0,1200.0,20.0,3.0,1022.7,-13.8,0.0,4.1
14.0,6.0,5.0,20.0,1200.0,51.0,3.9,1022.1,-13.9,0.0,2.9
5.0,6.0,1.0,12.0,1000.0,61.0,4.9,1020.6,-14.5,0.0,4.4
6.0,6.0,1.0,10.0,800.0,65.0,6.0,1019.5,-15.3,0.0,4.1
6.0,6.0,1.0,8.0,700.0,64.0,6.7,1018.6,-15.4,0.0,5.1
5.0,6.0,1.0,8.0,700.0,66.0,6.3,1018.4,-13.9,0.0,4.5
11.0,6.0,1.0,8.0,700.0,69.0,5.7,1018.6,-14.4,0.0,1.4
3.0,6.0,1.0,8.0,700.0,68.0,4.0,1018.8,-14.3,0.0,2.1
3.0,6.0,4.0,26.0,800.0,43.0,2.3,1018.9,-9.6,0.0,1.1
9.0,8.0,6.0,43.0,1000.0,16.0,1.0,1019.2,-12.8,0.0,1.4
13.0,11.0,5.0,33.0,1000.0,30.0,-0.1,1019.3,-12.4,0.0,1.4
14.0,6.0,4.0,22.0,900.0,44.0,0.8,1019.1,-13.7,0.0,1.8
10.0,14.0,7.0,31.0,1000.0,30.0,-1.1,1018.8,-13.3,0.0,1.2
12.0,11.0,9.0,31.0,1000.0,29.0,-0.6,1018.7,-13.2,0.0,1.2
8.0,7.0,5.0,22.0,1000.0,39.0,-1.6,1018.4,-12.6,0.0,0.9
9.0,10.0,12.0,32.0,1000.0,25.0,-3.2,1018.2,-11.2,0.0,0.5
19.0,15.0,18.0,37.0,1200.0,17.0,-3.2,1018.1,-10.5,0.0,1.3
23.0,23.0,17.0,47.0,1400.0,5.0,-2.3,1017.6,-11.8,0.0,1.2
30.0,30.0,21.0,47.0,1700.0,6.0,-2.5,1016.9,-12.0,0.0,0.8
26.0,15.0,21.0,41.0,1800.0,7.0,-2.2,1016.0,-11.8,0.0,0.6
19.0,6.0,16.0,33.0,1500.0,14.0,-2.0,1015.5,-11.8,0.0,1.4
13.0,6.0,23.0,30.0,1300.0,20.0,-2.2,1015.4,-12.0,0.0,1.3
12.0,6.0,23.0,32.0,1200.0,16.0,-2.3,1015.4,-11.6,0.0,0.6
10.0,14.0,20.0,39.0,1300.0,7.0,-2.3,1015.4,-10.8,0.0,1.5
25.0,24.0,20.0,41.0,1400.0,7.0,-1.4,1015.4,-10.5,0.0,1.0
36.0,44.0,31.0,41.0,1700.0,10.0,0.3,1014.4,-11.1,0.0,0.1
50.0,54.0,37.0,44.0,1900.0,12.0,3.1,1013.2,-13.3,0.0,3.1
55.0,67.0,36.0,57.0,2000.0,9.0,5.3,1012.9,-14.2,0.0,6.1
49.0,97.0,21.0,48.0,1900.0,26.0,5.6,1013.2,-16.3,0.0,6.2
12.0,101.0,3.0,27.0,1300.0,58.0,5.4,1013.8,-16.4,0.0,7.3
11.0,96.0,1.0,18.0,900.0,73.0,4.3,1014.9,-16.7,0.0,10.9
7.0,100.0,1.0,12.0,800.0,71.0,3.2,1015.9,-16.5,0.0,7.3
6.0,31.0,1.0,13.0,700.0,63.0,2.4,1017.4,-16.2,0.0,5.6
48.0,55.0,6.0,25.0,800.0,49.0,1.9,1018.0,-16.6,0.0,6.5
13.0,18.0,2.0,21.0,900.0,46.0,1.2,1018.4,-16.2,0.0,2.3
8.0,6.0,2.0,18.0,900.0,50.0,-0.2,1018.9,-16.1,0.0,1.2
3.0,6.0,2.0,15.0,900.0,55.0,0.8,1019.3,-16.1,0.0,2.9
4.0,7.0,1.0,13.0,900.0,57.0,0.7,1019.5,-16.7,0.0,6.0
4.0,6.0,1.0,9.0,800.0,64.0,0.4,1019.8,-16.5,0.0,4.0
3.0,8.0,1.0,6.0,800.0,68.0,0.1,1019.8,-17.6,0.0,5.1
3.0,6.0,1.0,4.0,800.0,56.0,-0.4,1019.7,-18.1,0.0,4.6
4.0,6.0,3.0,0.0,800.0,46.0,-0.6,1019.2,-18.2,0.0,4.7
3.0,6.0,2.0,3.0,800.0,57.0,-1.2,1018.6,-18.3,0.0,2.1
3.0,6.0,3.0,3.0,800.0,14.0,-1.6,1018.5,-17.8,0.0,1.0
3.0,6.0,3.0,5.0,800.0,56.0,-3.1,1018.5,-17.5,0.0,0.8
6.0,6.0,6.0,21.0,800.0,36.0,-4.3,1018.3,-15.6,0.0,0.5
7.0,12.0,12.0,48.0,900.0,2.0,-3.7,1018.3,-13.4,0.0,0.8
14.0,24.0,13.0,53.0,1300.0,1.0,0.3,1018.0,-14.9,0.0,1.4
15.0,19.0,15.0,52.0,1600.0,3.0,2.3,1017.5,-15.3,0.0,3.0
28.0,32.0,21.0,48.0,1600.0,11.0,3.3,1016.6,-16.4,0.0,3.7
25.0,22.0,14.0,41.0,1600.0,22.0,4.9,1015.3,-15.7,0.0,1.6
18.0,18.0,10.0,33.0,1300.0,35.0,5.9,1013.9,-16.7,0.0,4.3
18.0,19.0,16.0,34.0,1200.0,35.0,6.4,1012.9,-16.3,0.0,4.3
10.0,9.0,10.0,18.0,1100.0,51.0,7.0,1012.5,-17.2,0.0,4.8
10.0,9.0,9.0,17.0,900.0,52.0,6.6,1012.9,-16.8,0.0,1.7
11.0,12.0,8.0,18.0,800.0,51.0,5.3,1013.1,-16.5,0.0,1.4
10.0,16.0,10.0,26.0,900.0,42.0,4.5,1013.5,-15.4,0.0,1.4
16.0,17.0,8.0,28.0,900.0,37.0,4.1,1013.7,-16.3,0.0,1.3
16.0,17.0,8.0,28.0,1000.0,18.0,3.6,1014.0,-16.2,0.0,1.3
41.0,34.0,16.0,47.0,1300.0,11.0,2.5,1013.9,-15.1,0.0,1.3
25.0,19.0,12.0,40.0,1300.0,19.0,1.2,1013.5,-14.9,0.0,1.2
27.0,22.0,14.0,35.0,1300.0,22.0,0.8,1013.8,-16.1,0.0,2.5
25.0,31.0,20.0,42.0,1300.0,14.0,-2.2,1013.3,-15.3,0.0,0.9
36.0,46.0,27.0,55.0,1600.0,1.0,-3.2,1012.8,-11.0,0.0,0.6
40.0,34.0,29.0,50.0,1700.0,3.0,-3.4,1012.9,-14.2,0.0,1.0
29.0,26.0,21.0,43.0,1600.0,9.0,-4.4,1013.1,-12.6,0.0,0.7
21.0,18.0,25.0,41.0,1500.0,11.0,-3.3,1013.6,-13.3,0.0,1.6
29.0,27.0,33.0,42.0,1400.0,9.0,-3.1,1014.7,-12.8,0.0,1.9
18.0,17.0,23.0,37.0,1500.0,11.0,-1.6,1015.8,-13.5,0.0,1.5
11.0,14.0,11.0,22.0,1300.0,34.0,-0.1,1016.8,-20.4,0.0,5.4
10.0,29.0,9.0,21.0,1100.0,40.0,-0.7,1017.5,-21.5,0.0,4.9
4.0,41.0,6.0,16.0,1000.0,50.0,-0.5,1018.8,-22.0,0.0,6.4
5.0,54.0,4.0,12.0,900.0,52.0,-0.6,1020.0,-22.7,0.0,6.6
9.0,50.0,2.0,8.0,900.0,58.0,-0.8,1020.2,-21.6,0.0,4.6
3.0,9.0,2.0,7.0,900.0,56.0,-0.9,1019.6,-23.0,0.0,6.8
3.0,6.0,1.0,7.0,900.0,54.0,-0.8,1019.5,-25.9,0.0,7.7
4.0,6.0,1.0,6.0,800.0,54.0,-0.3,1019.2,-26.4,0.0,6.2
3.0,6.0,1.0,7.0,800.0,53.0,-0.4,1019.5,-26.4,0.0,4.0
5.0,11.0,2.0,7.0,800.0,54.0,-0.9,1019.9,-26.0,0.0,2.5
6.0,16.0,2.0,8.0,800.0,52.0,-1.8,1020.2,-25.9,0.0,2.0
