PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
44.0,102.0,26.0,88.0,1399.0,4.0,15.2,1014.6,8.9,0.0,1.0
45.0,98.0,16.0,84.0,800.0,2.0,13.9,1014.5,9.7,0.0,0.9
41.0,74.0,11.0,80.0,700.0,2.0,14.5,1014.9,10.3,0.0,0.0
46.0,75.0,12.0,68.0,600.0,7.0,19.1,1015.4,10.4,0.0,0.7
52.0,98.0,23.0,61.0,800.0,14.0,20.4,1015.4,10.5,0.0,1.3
59.0,99.0,37.0,82.0,1300.0,14.0,22.0,1015.2,9.8,0.0,1.3
68.0,125.0,49.0,88.0,1399.0,25.0,23.4,1014.9,7.9,0.0,2.7
48.0,85.0,56.0,60.0,1200.0,78.0,24.5,1014.2,8.0,0.0,2.1
37.0,106.0,37.0,39.0,700.0,109.0,25.7,1013.3,8.2,0.0,2.1
38.0,106.0,38.0,40.0,0.0,140.30100000000002,25.4,1012.5,8.0,0.0,2.0
53.0,88.0,27.0,27.0,600.0,171.0,26.2,1011.7,7.7,0.0,2.3
52.0,86.0,28.0,23.0,700.0,191.0,25.7,1011.1,8.2,0.0,2.2
51.0,87.0,26.0,25.0,700.0,198.0,25.6,1010.5,9.0,0.0,2.8
60.0,98.0,25.0,30.0,800.0,198.0,25.2,1009.9,9.1,0.0,2.1
60.0,111.0,33.0,28.0,1100.0,197.0,24.9,1009.6,7.5,0.0,1.6
67.0,102.0,39.0,30.0,1300.0,188.0,24.4,1009.5,7.5,0.0,2.6
65.0,99.0,38.0,41.0,1200.0,172.0,22.5,1010.6,10.9,0.0,2.2
66.0,162.0,34.0,46.0,1300.0,159.0,21.9,1010.8,10.7,0.0,1.3
82.0,138.0,22.0,56.0,900.0,113.0,21.2,1010.9,10.4,0.0,2.3
82.0,138.0,22.0,56.0,900.0,113.0,20.3,1011.0,10.4,0.0,1.3
84.0,143.0,25.0,74.0,1100.0,77.0,20.0,1010.8,10.1,0.0,2.0
70.0,96.0,26.0,50.0,1100.0,97.0,19.3,1010.8,10.3,0.0,1.3
73.0,94.0,26.0,51.0,1300.0,82.0,18.7,1010.4,10.3,0.0,1.1
87.0,95.0,26.0,57.0,1200.0,60.0,18.2,1009.8,10.3,0.0,1.8
98.0,128.0,29.0,88.0,0.0,0.0,17.8,1009.4,10.7,0.0,1.6
105.0,128.0,29.0,88.0,1300.0,17.0,17.5,1009.2,10.8,0.0,1.2
104.0,119.0,30.0,80.0,1200.0,19.0,17.4,1009.3,10.7,0.0,1.3
104.0,116.0,28.0,82.0,1200.0,15.0,17.7,1009.3,10.8,0.0,1.9
97.0,117.0,32.0,78.0,1200.0,19.0,18.3,1009.4,11.1,0.0,1.8
118.0,133.0,44.0,85.0,1399.0,17.0,19.1,1009.5,11.1,0.0,1.3
124.0,140.0,50.0,89.0,1399.0,23.0,20.0,1009.1,11.5,0.0,1.1
132.0,151.0,51.0,99.0,1600.0,25.0,20.3,1008.9,11.5,0.0,1.6
132.0,151.0,50.0,98.0,1600.0,25.0,21.8,1008.2,12.1,0.0,1.2
132.0,151.0,50.0,98.0,1600.0,25.0,22.9,1007.7,11.9,0.0,1.2
124.0,153.0,56.0,91.0,1700.0,58.0,24.6,1006.7,11.5,0.0,2.6
121.0,152.0,51.0,75.0,1300.0,155.0,24.8,1006.1,12.1,0.0,2.8
114.0,131.0,38.0,39.0,1100.0,170.0,24.6,1005.5,12.5,0.0,1.8
113.0,131.0,38.0,38.0,1100.0,170.0,24.5,1005.2,12.4,0.0,1.8
110.0,135.0,29.0,36.0,900.0,178.0,24.3,1005.3,12.3,0.0,1.8
110.0,135.0,29.0,36.0,900.0,178.0,23.9,1005.4,12.2,0.0,1.4
106.0,132.0,29.0,40.0,1000.0,175.0,23.3,1005.6,12.3,0.0,1.1
112.0,144.0,30.0,45.0,1200.0,170.0,23.1,1005.8,13.3,0.0,2.1
132.0,169.0,31.0,48.0,1100.0,142.0,21.9,1006.1,13.8,0.0,1.4
140.0,174.0,32.0,50.0,1100.0,142.0,21.1,1005.7,14.0,0.0,1.7
146.0,206.0,26.0,82.0,1399.0,82.0,20.0,1005.7,14.4,0.0,1.5
154.0,176.0,21.0,119.0,1700.0,11.5668,20.3,1005.2,13.5,0.0,1.5
162.0,177.0,24.0,111.0,1600.0,10.0,19.8,1004.9,13.5,0.0,1.6
160.0,182.0,27.0,121.0,1700.0,4.0,19.2,1004.7,13.4,0.0,1.0
161.0,184.0,25.0,123.0,2299.0,0.2142,18.2,1004.3,13.5,0.0,1.2
168.0,193.0,26.0,118.0,0.0,0.0,17.9,1004.0,13.6,0.0,1.0
173.0,187.0,25.0,109.0,2799.0,2.0,19.0,1004.2,13.6,0.0,1.1
185.0,199.0,32.0,98.0,2399.0,6.0,19.8,1004.5,14.4,0.0,1.5
170.0,197.0,37.0,62.0,1600.0,27.0,20.0,1004.6,15.0,0.0,3.0
144.0,197.0,37.0,43.0,1000.0,42.0,20.8,1004.3,15.1,0.0,3.0
125.0,131.0,39.0,37.0,1000.0,54.0,21.8,1003.9,14.7,0.0,2.1
125.0,131.0,39.0,37.0,1000.0,54.0,22.7,1003.4,14.0,0.0,3.0
132.0,138.0,45.0,33.0,1000.0,70.0,23.2,1002.5,13.1,0.0,3.6
140.0,147.0,58.0,32.0,1200.0,90.0,23.5,1001.9,13.4,0.0,3.3
117.0,92.0,53.0,24.0,1000.0,133.0,24.2,1001.2,13.4,0.0,3.6
84.0,92.0,35.0,21.0,800.0,142.0,24.2,1000.5,13.1,0.0,2.7
70.0,87.0,30.0,19.0,700.0,146.0,23.8,999.8,13.1,0.0,4.0
87.0,92.0,25.0,24.0,700.0,161.2926,23.6,999.5,12.9,0.0,3.0
86.0,91.0,25.0,23.0,700.0,157.0,23.5,999.1,12.2,0.0,3.0
86.0,94.0,21.0,25.0,700.0,157.0,23.5,999.5,12.2,0.0,1.8
63.0,69.0,19.0,30.0,700.0,147.0,22.6,1000.0,12.2,0.0,3.3
47.0,66.0,15.0,32.0,0.0,130.4478,21.5,1000.4,12.3,0.0,3.0
32.0,66.0,14.0,29.0,900.0,115.0,20.3,1000.2,11.0,0.0,1.8
32.0,54.0,14.0,29.0,900.0,115.0,19.3,1001.4,11.8,0.0,1.2
24.0,38.0,15.0,26.0,900.0,112.0,18.9,1000.5,12.2,0.0,1.5
31.0,45.0,13.0,33.0,0.0,89.964,18.3,999.9,12.3,0.0,2.2
41.0,45.0,13.0,30.0,1100.0,83.0,18.0,998.5,12.4,0.0,1.9
32.0,35.0,13.0,41.0,1100.0,66.0,17.5,998.4,12.2,0.0,1.7
35.0,47.0,13.0,42.0,1100.0,59.0,17.5,997.9,12.6,0.0,1.4
41.0,44.0,14.0,30.0,0.0,67.9014,17.5,997.1,13.2,0.0,1.1
44.0,46.0,14.0,30.0,1000.0,60.0,17.5,996.6,13.4,0.0,1.7
51.0,52.0,13.0,32.0,900.0,53.0,17.6,995.7,13.5,0.0,2.2
72.0,53.0,13.0,37.0,900.0,47.0,18.4,994.9,13.7,0.0,2.7
53.0,58.0,16.0,39.0,0.0,46.4814,19.0,994.0,14.0,0.0,0.7
56.0,68.0,18.0,41.0,800.0,46.0,19.5,993.5,14.1,0.0,1.0
56.0,68.0,18.0,41.0,800.0,46.0,19.6,994.6,14.0,0.0,4.2
101.0,126.0,24.0,57.0,900.0,33.201,22.1,994.4,13.2,0.0,3.0
113.0,134.0,24.0,49.0,0.0,41.769,25.9,994.5,-4.7,0.0,8.2
101.0,126.0,24.0,57.0,900.0,72.0,25.9,994.8,-9.4,0.0,7.3
49.0,428.0,3.0,12.0,200.0,96.0,25.9,994.6,-9.4,0.0,9.1
48.0,428.0,3.0,11.0,200.0,96.0,25.6,994.4,-8.3,0.0,6.1
9.0,289.0,3.0,17.0,0.0,86.3226,25.7,994.7,-8.2,0.0,8.3
25.0,227.0,3.0,18.0,200.0,84.0,25.2,995.4,-7.4,0.0,2.9
26.0,234.0,3.0,20.0,0.0,81.6102,23.8,996.8,-7.3,0.0,3.8
26.0,233.0,3.0,23.0,200.0,74.97,22.5,998.0,-7.3,0.0,5.8
26.0,253.0,3.0,23.0,200.0,74.97,20.7,999.3,-5.3,0.0,1.1
27.0,181.0,3.0,20.0,300.0,73.2564,19.6,1000.5,-5.4,0.0,2.4
12.0,100.0,3.0,27.0,300.0,61.4754,18.6,1000.4,-6.2,0.0,1.3
9.0,51.0,3.0,28.0,0.0,59.1192,14.6,1000.3,-3.3,0.0,0.9
14.0,43.0,3.0,28.0,0.0,56.763000000000005,12.7,1000.1,-2.4,0.0,0.5
11.0,22.0,3.0,25.0,0.0,58.6908,11.8,999.9,-1.4,0.0,0.1
9.0,39.0,3.0,72.0,0.0,14.7798,11.4,999.7,-0.8,0.0,1.0
14.0,58.0,3.0,86.0,0.0,2.142,11.4,999.3,-1.4,0.0,0.7
25.0,51.0,4.0,87.0,0.0,2.142,10.7,999.7,-0.2,0.0,1.4
16.0,45.0,4.0,87.0,0.0,1.9278,16.6,1000.0,-2.5,0.0,2.0
29.0,65.0,9.0,72.0,0.0,10.4958,19.1,1000.2,-3.1,0.0,3.1
25.0,99.0,10.0,58.0,0.0,21.6342,21.1,1000.2,-3.5,0.0,4.7
28.0,107.0,8.0,47.0,0.0,36.1998,22.5,1000.1,-3.0,0.0,2.4
30.0,106.0,21.0,46.0,0.0,44.5536,23.9,999.1,-3.5,0.0,3.8
45.0,123.0,23.0,40.0,0.0,65.5452,25.0,998.2,-2.6,0.0,3.6
31.0,125.0,14.0,35.0,0.0,84.1806,26.4,997.4,-1.5,0.0,3.0
28.0,115.0,11.0,27.0,0.0,106.029,27.2,996.1,-1.7,0.0,3.3
25.0,144.0,18.0,28.0,0.0,120.8088,28.1,995.3,-1.0,0.0,4.1
42.0,183.0,22.0,25.0,0.0,139.0158,28.2,994.5,-0.9,0.0,5.1
44.0,185.0,22.0,27.0,0.0,139.23,28.4,994.1,-0.7,0.0,5.0
37.0,169.0,18.0,27.0,0.0,146.9412,26.8,993.4,0.5,0.0,4.5
37.0,169.0,18.0,27.0,0.0,138.5874,27.1,993.2,0.7,0.0,5.0
36.0,152.0,16.0,35.0,0.0,138.3732,25.7,993.6,1.0,0.0,2.3
39.0,163.0,25.0,37.0,0.0,137.7306,25.0,993.6,1.8,0.0,2.4
50.0,165.0,39.0,51.0,0.0,121.023,24.9,993.5,2.9,0.0,3.6
52.0,167.0,36.0,51.0,0.0,110.0988,25.0,993.1,2.4,0.0,4.0
48.0,170.0,32.0,44.0,0.0,109.6704,24.2,992.9,4.0,0.0,2.6
48.0,178.0,33.0,39.0,0.0,118.4526,22.4,992.7,4.4,0.0,1.3
48.0,178.0,33.0,39.0,0.0,107.3142,21.0,992.2,4.5,0.0,1.2
62.0,186.0,38.0,43.0,0.0,101.5308,20.9,992.0,5.7,0.0,1.9
69.0,192.0,38.0,48.0,0.0,76.4694,18.3,992.2,6.8,0.0,1.2
74.0,180.0,44.0,54.0,0.0,0.0,16.9,992.2,6.7,0.0,1.6
71.0,165.0,26.0,54.0,0.0,13.7088,16.2,992.3,7.1,0.0,0.4
69.0,178.0,14.0,105.0,0.0,1.2852,16.7,993.0,7.6,0.0,1.0
71.0,156.0,16.0,98.0,0.0,4.284,18.8,993.5,7.9,0.0,1.5
78.0,156.0,24.0,87.0,0.0,9.639,20.5,994.0,8.5,0.0,1.8
82.0,188.0,43.0,90.0,0.0,20.7774,22.1,994.5,9.3,0.0,2.0
92.0,210.0,55.0,98.0,0.0,29.5596,23.3,994.3,9.7,0.0,3.4
86.0,199.0,57.0,72.0,0.0,71.3286,25.0,994.4,10.1,0.0,1.3
86.0,194.0,62.0,50.0,0.0,115.2396,26.1,994.2,10.3,0.0,2.6
0.0,200.0,58.0,43.0,0.0,149.7258,26.5,994.3,10.2,0.0,3.5
61.0,211.0,52.0,40.0,0.0,175.644,27.6,994.8,12.0,0.0,3.1
102.0,237.0,55.0,48.0,0.0,179.7138,27.0,994.7,12.6,0.0,2.3
101.0,231.0,48.0,35.0,0.0,210.7728,27.7,995.6,13.2,0.0,1.2
110.0,235.0,48.0,37.0,0.0,210.7728,27.6,995.5,12.8,0.0,1.6
115.0,216.0,47.0,40.0,0.0,221.697,27.4,996.4,11.8,0.0,2.0
103.0,200.0,51.0,48.0,0.0,205.4178,26.0,997.6,12.8,0.0,0.0
118.0,225.0,53.0,60.0,0.0,191.2806,24.2,998.0,13.7,0.0,1.7
124.0,219.0,47.0,81.0,0.0,141.1578,24.4,1000.1,12.7,0.0,1.6
135.0,267.0,74.0,121.0,0.0,81.1818,23.1,1001.0,10.2,0.0,1.7
127.0,178.0,83.0,60.0,0.0,135.3744,20.4,1002.3,9.6,0.0,0.9
102.0,180.0,58.0,68.0,0.0,106.029,21.7,1002.8,5.6,0.0,0.7
76.0,90.0,49.0,48.0,0.0,107.7426,21.0,1003.1,4.1,0.0,0.7
57.0,87.0,37.0,46.0,0.0,95.1048,19.0,1003.1,5.8,0.0,0.2
48.0,96.0,30.0,55.0,0.0,68.1156,19.1,1003.8,6.9,0.0,0.1
47.0,79.0,26.0,85.0,0.0,34.9146,17.3,1004.3,7.6,0.0,0.2
48.0,89.0,29.0,83.0,0.0,36.8424,16.2,1005.1,7.7,0.0,0.7
56.0,115.0,22.0,112.0,0.0,7.2828,17.0,1005.7,9.2,0.0,1.0
57.0,95.0,22.0,113.0,0.0,5.1408,19.7,1006.1,7.7,0.0,1.6
63.0,172.0,22.0,104.0,0.0,4.0698,22.3,1006.7,7.3,0.0,1.6
85.0,121.0,75.0,115.0,0.0,7.0686,24.6,1007.2,7.7,0.0,1.1
103.0,198.0,95.0,118.0,0.0,23.1336,26.6,1007.5,6.6,0.0,2.4
127.0,178.0,92.0,101.0,0.0,59.976000000000006,26.7,1007.6,7.2,0.0,3.2
115.0,159.0,67.0,52.0,0.0,136.4454,27.4,1007.7,8.3,0.0,3.9
93.0,179.0,73.0,37.0,0.0,180.7848,27.8,1007.2,6.0,0.0,3.3
83.0,136.0,62.0,31.0,0.0,183.141,27.9,1006.7,5.5,0.0,4.2
94.0,126.0,48.0,28.0,0.0,182.7126,27.7,1006.2,7.0,0.0,3.3
81.0,126.0,40.0,26.0,0.0,186.7824,27.4,1006.0,7.3,0.0,2.9
55.0,105.0,26.0,21.0,0.0,184.21200000000002,27.3,1005.9,6.1,0.0,2.1
44.0,58.0,25.0,30.0,0.0,151.2252,26.2,1006.5,5.2,0.0,1.7
47.0,79.0,25.0,37.0,0.0,134.5176,25.1,1006.8,1.9,0.0,1.9
33.0,79.0,18.0,39.0,0.0,120.1662,24.5,1008.0,0.1,0.0,2.7
44.0,47.0,10.0,46.0,0.0,92.10600000000001,23.4,1008.5,2.8,0.0,0.8
40.0,73.0,10.0,62.0,0.0,72.3996,21.0,1008.3,4.1,0.0,1.7
33.0,69.0,12.0,78.0,0.0,49.4802,19.6,1008.4,4.1,0.0,0.7
24.0,50.0,14.0,77.0,0.0,50.5512,20.1,1008.3,2.9,0.0,0.8
28.0,45.0,15.0,72.0,0.0,49.266000000000005,18.4,1008.3,3.8,0.0,0.6
26.0,28.0,14.0,63.0,0.0,61.6896,16.8,1007.6,7.7,0.0,0.1
25.0,54.0,14.0,60.0,0.0,60.4044,16.2,1007.6,7.9,0.0,0.0
30.0,65.0,12.0,128.0,0.0,0.6426,15.9,1007.5,8.4,0.0,0.9
42.0,106.0,12.0,121.0,0.0,0.6426,16.8,1007.2,8.0,0.0,1.2
53.0,118.0,18.0,118.0,0.0,0.4284,17.7,1008.2,8.3,0.0,1.3
60.0,124.0,21.0,111.0,0.0,0.4284,18.9,1008.6,8.5,0.0,0.8
63.0,110.0,22.0,102.0,0.0,1.4994,20.3,1008.7,6.6,0.0,0.9
49.0,79.0,18.0,94.0,0.0,2.7846,21.6,1008.2,7.4,0.0,1.2
56.0,109.0,20.0,98.0,0.0,10.4958,24.1,1007.8,6.8,0.0,1.2
54.0,122.0,23.0,86.0,0.0,31.9158,25.6,1007.5,4.7,0.0,2.5
51.0,80.0,42.0,75.0,0.0,60.6186,25.8,1006.6,5.4,0.0,1.7
48.0,110.0,59.0,92.0,0.0,58.4766,26.3,1005.9,5.3,0.0,1.3
71.0,147.0,69.0,108.0,0.0,59.7618,28.2,1004.9,8.0,0.0,2.4
77.0,163.0,75.0,104.0,0.0,84.1806,28.0,1003.8,9.8,0.0,2.9
122.0,204.0,87.0,83.0,2500.0,149.0,28.6,1003.3,9.8,0.0,1.8
131.0,226.0,105.0,76.0,3200.0,191.0,29.5,1002.7,11.1,0.0,2.4
134.0,224.0,104.0,68.0,3399.0,223.0,28.6,1002.7,10.3,0.0,1.8
90.0,138.0,55.0,48.0,1899.0,219.0,27.8,1002.9,10.0,0.0,2.1
90.0,154.0,38.0,54.0,1500.0,207.0,26.7,1003.6,10.4,0.0,1.1
87.0,147.0,35.0,64.0,1700.0,185.0,23.7,1005.5,11.7,0.0,0.5
95.0,168.0,36.0,79.0,2000.0,151.0,24.3,1005.3,11.9,0.0,1.1
99.0,162.0,30.0,78.0,2000.0,122.0,22.7,1005.8,13.2,0.0,1.0
112.0,176.0,32.0,159.0,2299.0,48.0,21.5,1005.6,13.4,0.0,1.0
126.0,198.0,26.0,191.0,2600.0,11.0,20.2,1005.5,14.6,0.0,0.0
176.0,319.0,21.0,190.0,2799.0,2.0,20.2,1006.1,16.2,0.0,1.1
202.0,293.0,17.0,183.0,2899.0,2.0,19.8,1005.7,16.8,0.0,0.8
205.0,299.0,15.0,177.0,3100.0,2.0,19.2,1005.6,16.4,0.0,0.0
230.0,315.0,15.0,161.0,3000.0,2.0,19.2,1006.2,16.8,0.0,1.1
239.0,295.0,15.0,144.0,2899.0,2.0,19.6,1006.9,17.2,0.0,0.0
230.0,287.0,16.0,108.0,2399.0,2.0,22.5,1007.5,16.5,0.0,0.8
237.0,253.0,28.0,106.0,2299.0,4.0,24.5,1007.9,14.9,0.0,2.4
195.0,202.0,51.0,117.0,2700.0,33.0,26.3,1008.1,13.8,0.0,2.3
141.0,164.0,51.0,85.0,2200.0,69.0,28.4,1008.4,10.6,0.0,1.8
90.0,105.0,33.0,57.0,1500.0,89.0,29.2,1008.3,7.7,0.0,3.3
46.0,50.0,20.0,26.0,900.0,109.0,30.4,1008.0,8.7,0.0,2.2
30.0,60.0,13.0,12.0,600.0,115.0,30.2,1008.0,10.2,0.0,2.2
41.0,80.0,15.0,12.0,600.0,144.0,29.7,1007.7,10.8,0.0,2.4
47.0,90.0,18.0,14.0,800.0,174.0,27.1,1008.1,15.1,0.0,4.8
98.0,277.0,49.0,40.0,2899.0,146.0,22.7,1009.0,18.0,0.0,5.4
159.0,248.0,66.0,50.0,3100.0,152.0,23.2,1008.5,14.5,0.1,2.4
85.0,248.0,24.0,37.0,1399.0,106.0,22.9,1008.0,15.0,0.0,1.0
44.0,46.0,20.0,46.0,1300.0,98.0,22.7,1007.9,14.3,0.0,0.2
50.0,46.0,17.0,44.0,1000.0,88.0,22.1,1008.6,13.4,0.0,0.8
47.0,23.0,15.0,45.0,900.0,70.0,22.8,1009.1,12.7,0.0,0.9
39.0,8.0,13.0,69.0,900.0,38.0,21.9,1009.6,13.3,0.0,0.0
30.0,10.0,12.0,50.0,600.0,43.0,21.2,1009.5,12.9,0.0,0.0
22.0,45.0,10.0,73.0,700.0,20.0,20.9,1009.7,13.6,0.0,1.0
25.0,50.0,9.0,87.0,700.0,8.0,20.8,1009.2,13.7,0.0,0.7
24.0,38.0,8.0,84.0,900.0,7.0,21.2,1008.7,12.9,0.0,0.7
30.0,65.0,9.0,85.0,700.0,5.0,20.1,1008.2,13.8,0.0,0.9
43.0,68.0,8.0,90.0,0.0,0.0,18.3,1008.2,13.8,0.0,0.7
53.0,86.0,6.0,91.0,800.0,6.0,17.6,1008.3,14.1,0.0,0.0
47.0,82.0,6.0,86.0,900.0,2.0,17.8,1008.6,14.1,0.0,0.0
59.0,80.0,8.0,85.0,1000.0,2.0,20.8,1008.4,12.7,0.0,2.1
49.0,78.0,11.0,73.0,700.0,4.0,22.4,1008.4,11.8,0.0,2.2
33.0,57.0,14.0,59.0,600.0,18.0,24.2,1008.2,11.5,0.0,0.8
30.0,48.0,18.0,43.0,500.0,46.0,26.0,1007.8,11.7,0.0,1.9
45.0,80.0,19.0,68.0,700.0,52.0,27.4,1007.4,10.1,0.0,1.0
53.0,74.0,20.0,69.0,800.0,94.0,28.1,1006.9,7.9,0.0,2.5
70.0,72.0,34.0,60.0,1200.0,127.0,29.3,1005.9,9.4,0.0,2.7
72.0,123.0,59.0,44.0,1600.0,158.0,29.3,1005.2,9.9,0.0,2.2
81.0,148.0,68.0,44.0,2000.0,181.0,29.9,1004.5,10.4,0.0,3.4
79.0,120.0,56.0,29.0,1700.0,204.0,30.0,1003.9,11.0,0.0,2.4
83.0,128.0,56.0,29.0,1700.0,234.0,29.4,1003.7,11.0,0.0,1.3
80.0,124.0,46.0,31.0,1700.0,244.0,28.6,1003.5,10.7,0.0,2.2
70.0,104.0,37.0,35.0,1399.0,224.0,27.8,1003.7,10.9,0.0,1.9
68.0,122.0,33.0,40.0,1399.0,201.0,26.7,1004.6,14.1,0.0,2.5
67.0,153.0,33.0,47.0,1399.0,168.0,25.2,1005.4,16.1,0.0,1.7
72.0,192.0,22.0,54.0,1000.0,106.0,23.9,1005.7,16.9,0.0,3.0
65.0,119.0,14.0,58.0,1000.0,53.0,23.2,1005.6,17.0,0.0,1.6
61.0,80.0,14.0,73.0,1100.0,16.0,22.4,1005.5,17.3,0.0,2.1
79.0,96.0,17.0,81.0,1200.0,6.0,21.2,1005.2,17.6,0.0,1.5
80.0,87.0,19.0,57.0,900.0,21.0,20.8,1004.8,16.2,0.0,1.2
108.0,87.0,23.0,39.0,800.0,47.0,20.3,1004.5,16.9,0.0,1.4
113.0,84.0,22.0,46.0,800.0,40.0,20.4,1004.3,17.2,0.0,1.4
97.0,99.0,22.0,59.0,900.0,19.0,20.4,1004.1,17.4,0.0,0.9
97.0,105.0,27.0,46.0,1399.0,24.0,20.8,1004.3,17.4,0.0,1.5
120.0,124.0,38.0,62.0,1700.0,9.0,21.4,1004.5,18.0,0.0,1.0
128.0,152.0,50.0,63.0,1899.0,6.0,22.1,1004.5,17.9,0.0,1.7
112.0,126.0,46.0,57.0,1600.0,13.0,22.1,1004.5,17.7,0.0,2.2
106.0,109.0,46.0,59.0,1700.0,20.0,22.6,1004.7,17.3,0.0,2.9
112.0,120.0,51.0,64.0,2000.0,28.0,22.7,1004.6,16.9,0.0,1.8
110.0,119.0,51.0,59.0,2100.0,42.0,21.7,1004.1,17.9,0.1,2.1
114.0,163.0,46.0,69.0,2899.0,39.0,21.7,1003.8,17.9,0.2,2.0
130.0,154.0,35.0,64.0,3399.0,43.0,22.3,1003.4,17.4,0.0,1.9
118.0,135.0,38.0,51.0,2700.0,63.0,22.0,1003.5,16.9,0.0,2.8
132.0,151.0,52.0,53.0,2799.0,63.0,21.9,1003.5,17.3,0.0,3.3
137.0,151.0,53.0,46.0,2299.0,61.0,21.6,1004.0,17.4,0.0,2.4
110.0,111.0,42.0,35.0,1800.0,63.0,20.7,1004.2,17.3,0.0,2.6
76.0,111.0,21.0,23.0,1100.0,64.0,19.2,1005.1,17.3,0.0,4.4
64.0,46.0,10.0,27.0,1200.0,48.0,19.3,1005.6,16.1,0.0,3.9
61.0,16.0,7.0,34.0,1000.0,39.0,18.0,1006.7,16.8,0.1,2.6
55.0,42.0,7.0,32.0,700.0,60.0,17.4,1007.0,16.8,1.1,2.4
52.0,26.0,3.0,21.0,400.0,60.0,16.7,1007.3,15.9,0.1,2.5
42.0,42.0,3.0,17.0,400.0,72.0,16.6,1007.1,15.8,0.1,2.3
21.0,23.0,3.0,20.0,400.0,64.0,16.8,1006.4,15.8,0.0,2.1
45.0,24.0,3.0,22.0,500.0,54.0,17.0,1005.8,15.7,0.0,1.4
47.0,27.0,3.0,23.0,0.0,50.336999999999996,16.8,1004.6,15.7,0.0,2.4
55.0,26.0,3.0,23.0,700.0,49.0,16.7,1004.9,15.9,0.0,1.5
41.0,48.0,3.0,21.0,800.0,46.0,16.9,1005.0,15.9,0.0,1.4
60.0,49.0,3.0,30.0,800.0,32.0,16.8,1004.7,15.8,0.0,0.8
55.0,36.0,3.0,33.0,600.0,28.0,17.2,1005.2,15.9,0.0,0.7
52.0,27.0,3.0,32.0,600.0,32.0,17.0,1005.8,16.0,0.0,1.2
34.0,41.0,3.0,39.0,700.0,36.0,17.7,1005.3,16.4,0.1,1.7
49.0,35.0,4.0,42.0,700.0,39.0,19.2,1004.9,16.2,0.0,1.6
36.0,38.0,9.0,36.0,900.0,49.0,20.2,1004.8,15.8,0.0,0.6
48.0,62.0,18.0,36.0,1100.0,58.0,21.2,1003.9,15.7,0.0,2.0
65.0,66.0,21.0,35.0,1200.0,65.0,21.5,1003.0,15.8,0.0,1.4
54.0,63.0,21.0,31.0,1100.0,75.0,22.0,1002.3,16.0,0.0,0.0
57.0,62.0,18.0,28.0,1100.0,84.0,22.9,1001.8,16.2,0.0,0.0
72.0,76.0,17.0,30.0,1100.0,86.0,22.5,1001.6,16.3,0.0,1.5
83.0,87.0,15.0,60.0,1200.0,63.0,22.6,1001.3,15.4,0.0,0.8
90.0,96.0,14.0,65.0,1200.0,61.0,22.2,1001.3,16.0,0.0,0.0
77.0,81.0,8.0,67.0,1100.0,56.0,21.8,1001.5,16.1,0.0,1.4
77.0,79.0,6.0,78.0,1200.0,45.0,21.3,1002.1,16.5,0.0,0.8
82.0,91.0,6.0,99.0,1300.0,29.0,21.0,1002.9,17.4,0.0,1.7
101.0,128.0,5.0,90.0,1300.0,24.0,20.3,1002.2,17.3,0.0,1.5
94.0,86.0,8.0,67.0,1399.0,20.0,19.9,1001.7,17.3,0.0,0.6
91.0,67.0,6.0,74.0,1300.0,13.0,19.4,1001.4,17.4,0.0,1.8
86.0,55.0,6.0,46.0,1300.0,32.0,19.1,1000.7,17.2,0.0,1.6
85.0,58.0,6.0,46.0,1300.0,28.0,19.2,1000.4,17.3,0.0,1.0
82.0,56.0,6.0,49.0,1399.0,21.0,19.2,1000.4,17.0,0.0,2.2
91.0,55.0,6.0,42.0,1300.0,28.0,18.4,1000.3,16.6,0.0,0.2
90.0,58.0,5.0,33.0,900.0,33.0,18.5,1000.7,16.8,0.0,1.4
91.0,62.0,5.0,48.0,900.0,17.0,18.5,1000.5,17.2,0.1,0.0
72.0,76.0,5.0,51.0,1000.0,9.0,18.8,1001.4,17.5,0.0,1.0
72.0,74.0,4.0,58.0,1000.0,3.0,19.1,1001.3,17.6,0.0,1.3
105.0,77.0,4.0,61.0,1100.0,3.0,19.6,1002.2,17.9,0.0,1.8
92.0,99.0,4.0,73.0,1399.0,3.0,19.8,1002.6,18.1,0.1,1.8
115.0,99.0,4.0,76.0,1500.0,4.0,20.8,1002.9,16.8,0.2,1.6
87.0,16.0,5.0,83.0,1300.0,9.0,21.8,1001.5,17.2,0.1,1.5
53.0,14.0,8.0,67.0,900.0,26.0,22.1,1001.9,16.1,0.0,1.3
32.0,42.0,10.0,67.0,800.0,28.0,22.1,1001.8,16.4,0.0,1.0
35.0,52.0,8.0,85.0,1100.0,18.0,21.9,1002.0,16.4,0.0,2.8
64.0,92.0,6.0,96.0,1100.0,22.0,22.5,1001.4,16.8,0.0,4.2
67.0,69.0,6.0,55.0,700.0,44.0,23.4,1000.8,16.4,0.0,2.4
57.0,35.0,9.0,50.0,600.0,42.0,23.4,1000.3,16.0,0.0,2.6
42.0,34.0,8.0,49.0,600.0,46.0,22.4,1000.5,15.7,0.0,2.5
30.0,43.0,6.0,63.0,600.0,38.0,20.9,1001.0,15.9,0.0,0.6
