PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
22.0,62.0,3.0,14.0,600.0,9.0,24.0,998.2,18.4,0.0,0.5
23.0,57.0,5.0,20.0,500.0,19.0,26.2,998.0,18.8,0.0,0.8
21.0,65.0,6.0,15.0,500.0,37.0,27.4,997.8,18.4,0.0,1.1
24.0,77.0,8.0,12.0,500.0,63.0,29.3,997.6,17.8,0.0,1.1
31.0,59.0,9.0,4.0,600.0,120.0,30.2,997.6,19.6,0.0,0.6
37.0,73.0,8.0,2.0,600.0,153.0,30.9,996.8,19.6,0.0,1.1
40.0,84.0,10.0,2.0,600.0,197.0,31.5,996.2,18.5,0.0,0.7
61.0,145.0,13.0,7.0,800.0,256.0,32.0,995.3,16.7,0.0,2.5
55.0,88.0,11.0,3.0,700.0,258.0,31.5,994.8,16.3,0.0,1.9
42.0,70.0,9.0,2.0,600.0,230.0,31.4,994.2,15.4,0.0,1.7
33.0,72.0,7.0,2.0,500.0,222.0,30.1,994.3,16.5,0.0,1.9
27.0,82.0,6.0,6.0,500.0,168.0,27.9,994.8,19.4,0.0,1.2
31.0,96.0,6.0,15.0,600.0,142.0,26.3,995.4,20.6,0.0,0.8
38.0,130.0,6.0,24.0,700.0,109.0,26.3,996.3,18.7,0.0,0.8
44.0,145.0,6.0,19.0,800.0,111.0,26.3,996.4,20.2,0.0,1.1
72.0,180.0,9.0,20.0,1100.0,113.0,26.4,996.8,20.7,0.0,1.6
76.0,131.0,9.0,7.0,900.0,123.0,25.7,996.7,20.3,0.0,2.7
79.0,115.0,7.0,3.0,800.0,113.0,25.5,996.8,20.3,0.0,0.8
100.0,120.0,8.0,0.0,1100.0,117.0,25.0,996.3,21.5,0.0,0.6
111.0,122.0,8.0,0.0,1200.0,121.0,24.8,996.1,21.9,0.0,0.8
114.0,122.0,9.0,0.0,1300.0,113.0,24.7,996.2,23.1,0.0,0.8
121.0,132.0,8.0,0.0,1200.0,105.0,24.3,996.4,23.8,0.0,0.7
125.0,129.0,7.0,0.0,1100.0,104.0,24.4,996.5,24.1,0.0,0.5
142.0,148.0,7.0,0.0,1100.0,95.0,24.6,996.2,24.6,0.0,0.7
160.0,170.0,7.0,3.0,1200.0,86.0,24.9,996.4,24.2,0.0,0.8
147.0,170.0,7.0,7.0,1200.0,82.0,24.9,996.7,23.1,0.0,1.0
141.0,134.0,8.0,7.0,1400.0,87.0,25.3,996.3,23.7,0.0,1.0
142.0,153.0,7.0,13.0,1400.0,70.0,25.6,996.6,22.9,0.0,1.2
145.0,147.0,11.0,12.0,1500.0,82.0,26.0,996.2,23.5,0.0,1.3
184.0,220.0,12.0,23.0,2100.0,79.0,25.9,995.8,25.0,0.0,0.7
201.0,220.0,21.0,23.0,2600.0,101.0,26.3,995.6,23.0,0.0,1.5
186.0,184.0,27.0,32.0,2500.0,114.0,26.3,995.4,22.8,0.0,1.6
175.0,166.0,25.0,28.0,2300.0,116.0,26.7,995.1,22.5,0.0,1.0
171.0,172.0,24.0,30.0,2300.0,117.0,26.6,994.7,22.4,0.0,1.4
168.0,171.0,25.0,29.0,2300.0,119.0,26.6,994.9,22.9,0.0,1.0
168.0,188.0,22.0,36.0,2500.0,112.0,26.2,995.2,23.7,0.0,1.6
168.0,188.0,22.0,36.0,3100.0,88.0,25.5,995.1,23.6,0.0,0.6
181.0,205.0,15.0,47.0,3000.0,79.0,25.1,995.7,24.1,0.0,0.5
191.0,234.0,13.0,50.0,3200.0,57.0,24.7,995.8,24.5,0.0,0.5
207.0,251.0,12.0,47.0,3500.0,44.0,24.5,995.6,24.3,0.0,0.5
208.0,240.0,10.0,46.0,3500.0,33.0,23.7,994.9,23.7,0.0,0.7
204.0,205.0,7.0,52.0,3100.0,21.0,23.4,994.6,23.4,0.0,0.7
194.0,205.0,5.0,52.0,2700.0,15.0,22.8,994.2,22.8,0.0,0.6
196.0,194.0,5.0,47.0,3100.0,4.0,22.5,993.7,22.5,0.0,0.5
193.0,168.0,5.0,53.0,2800.0,2.0,22.1,993.8,22.1,0.0,1.1
176.0,152.0,4.0,48.0,2400.0,2.0,22.0,993.7,22.0,0.0,0.8
160.0,135.0,3.0,36.0,2200.0,2.0,22.0,994.2,22.0,0.0,0.8
151.0,141.0,3.0,20.0,2100.0,5.0,23.0,993.9,23.0,0.0,0.5
165.0,154.0,3.0,31.0,2200.0,7.0,23.8,994.3,23.8,0.0,0.5
201.0,210.0,5.0,47.0,2300.0,8.0,24.9,993.9,23.5,0.0,0.6
189.0,210.0,8.0,42.0,1800.0,33.0,26.1,994.0,23.0,0.0,0.6
205.0,176.0,9.0,33.0,1800.0,66.0,27.1,993.8,22.3,0.0,0.7
197.0,206.0,9.0,38.0,1700.0,80.0,28.0,993.4,22.5,0.0,1.3
190.0,206.0,10.0,33.0,1600.0,114.0,30.2,993.1,22.4,0.0,1.1
169.0,149.0,10.0,22.0,1500.0,150.0,30.5,992.7,22.4,0.0,0.8
140.0,111.0,7.0,11.0,1300.0,162.0,29.6,992.2,23.1,0.0,1.2
120.0,110.0,5.0,9.0,1200.0,161.0,30.7,992.0,22.3,0.0,0.6
145.0,144.0,6.0,16.0,1200.0,208.0,30.9,991.7,22.2,0.0,1.0
142.0,111.0,12.0,29.0,1400.0,256.0,30.8,992.1,23.2,0.0,0.7
117.0,126.0,15.0,24.0,1300.0,252.0,29.3,992.4,23.0,0.0,1.0
121.0,194.0,4.0,32.0,1100.0,226.0,27.2,992.8,24.5,0.0,0.6
143.0,231.0,4.0,52.0,1200.0,189.0,25.9,993.9,25.0,0.0,0.7
132.0,200.0,3.0,57.0,1100.0,120.0,24.8,994.4,24.6,0.0,0.5
140.0,207.0,3.0,44.0,1200.0,83.0,24.2,994.7,24.2,0.0,0.8
140.0,207.0,3.0,44.0,1200.0,58.0,23.8,994.6,23.8,0.0,1.0
113.0,134.0,3.0,24.0,1000.0,52.0,23.3,994.4,23.3,0.0,0.7
90.0,54.0,3.0,11.0,800.0,54.0,22.9,994.4,22.9,0.0,0.8
89.0,61.0,3.0,8.0,800.0,51.0,22.4,994.7,22.4,0.0,0.4
87.0,65.0,3.0,19.0,800.0,42.0,21.8,995.1,21.8,0.0,0.6
70.0,35.0,3.0,15.0,700.0,36.0,22.3,995.5,21.6,0.0,0.8
48.0,24.0,3.0,16.0,600.0,33.0,22.6,995.8,22.3,0.0,0.9
44.0,45.0,3.0,21.0,600.0,24.0,24.4,996.1,21.1,0.0,0.9
38.0,43.0,3.0,21.0,600.0,23.0,25.9,996.3,20.7,0.0,0.7
30.0,43.0,3.0,17.0,500.0,38.0,27.9,996.4,19.4,0.0,0.7
19.0,37.0,4.0,13.0,400.0,53.0,29.5,996.3,18.6,0.0,0.7
19.0,37.0,5.0,11.0,800.0,73.0,30.3,996.0,18.1,0.0,0.9
10.0,10.0,3.0,3.0,800.0,90.0,31.3,995.6,17.9,0.0,0.6
12.0,13.0,3.0,3.0,700.0,106.0,31.8,994.9,16.5,0.0,1.0
14.0,13.0,3.0,2.0,600.0,114.0,32.7,994.8,15.2,0.0,1.0
7.0,7.0,3.0,0.0,400.0,110.0,32.4,994.2,14.1,0.0,0.8
11.0,11.0,3.0,2.0,300.0,112.0,32.1,994.1,14.3,0.0,1.2
13.0,41.0,3.0,3.0,300.0,115.0,33.1,993.5,16.0,0.0,1.0
13.0,28.0,3.0,4.0,300.0,110.0,31.1,993.8,15.5,0.0,1.1
10.0,34.0,3.0,8.0,300.0,124.0,27.7,994.2,20.8,0.0,0.5
16.0,108.0,3.0,14.0,400.0,112.0,26.0,994.7,20.1,0.0,0.8
53.0,171.0,9.0,34.0,900.0,156.0,25.3,995.8,21.8,0.0,0.6
75.0,176.0,9.0,33.0,1100.0,126.0,25.0,996.0,22.5,0.0,0.7
41.0,106.0,4.0,27.0,700.0,74.0,24.7,996.2,22.6,0.0,0.7
53.0,116.0,3.0,31.0,900.0,59.0,24.4,996.2,23.4,0.0,0.5
45.0,89.0,3.0,22.0,800.0,55.0,24.9,996.5,22.2,0.0,0.8
100.0,183.0,5.0,35.0,1200.0,70.0,24.7,996.2,22.6,0.0,0.6
117.0,185.0,5.0,30.0,1200.0,68.0,24.6,996.2,23.2,0.0,0.5
112.0,139.0,5.0,30.0,0.0,0.0,24.5,996.1,22.7,0.0,1.0
107.0,131.0,5.0,30.0,1400.0,39.0,24.4,996.4,22.8,0.0,0.6
101.0,105.0,7.0,35.0,1400.0,32.0,24.3,996.5,23.4,0.0,0.7
96.0,99.0,8.0,37.0,1300.0,28.0,24.9,997.1,23.1,0.0,0.6
87.0,110.0,6.0,29.0,1200.0,40.0,25.6,997.0,22.1,0.0,1.5
79.0,110.0,6.0,27.0,1200.0,50.0,26.7,996.9,22.5,0.0,1.2
73.0,120.0,6.0,16.0,1100.0,62.0,28.2,996.5,22.9,0.0,0.7
90.0,145.0,8.0,14.0,1200.0,88.0,28.7,996.3,22.2,0.0,0.6
101.0,166.0,8.0,12.0,1300.0,117.0,28.5,996.4,22.7,0.0,0.7
108.0,152.0,6.0,12.0,1200.0,138.0,29.5,996.2,23.0,0.0,0.8
111.0,142.0,5.0,8.0,1200.0,153.0,29.3,995.7,23.5,0.0,0.7
112.0,140.0,4.0,8.0,1100.0,166.0,29.8,995.2,23.0,0.0,1.0
122.0,148.0,4.0,15.0,1200.0,190.0,30.1,995.1,23.5,0.0,1.0
131.0,143.0,4.0,22.0,1100.0,222.0,29.9,995.0,22.9,0.0,0.7
110.0,143.0,5.0,16.0,1100.0,218.0,29.4,995.2,22.4,0.0,0.6
90.0,92.0,6.0,17.0,1200.0,198.0,28.6,995.2,23.3,0.0,0.6
81.0,143.0,6.0,25.0,1100.0,183.0,26.6,995.8,23.7,0.0,0.9
66.0,87.0,5.0,31.0,900.0,156.0,25.3,996.6,24.1,0.0,0.9
64.0,132.0,4.0,31.0,1000.0,107.0,24.4,996.7,23.0,0.0,0.7
87.0,196.0,3.0,32.0,1100.0,78.0,23.7,996.7,22.1,0.0,0.7
92.0,113.0,3.0,14.0,1000.0,80.0,22.8,996.6,22.1,0.0,0.6
86.0,83.0,3.0,11.0,900.0,70.0,22.4,996.4,22.4,0.0,0.5
88.0,65.0,3.0,20.0,900.0,54.0,21.9,996.1,21.9,0.0,0.5
82.0,89.0,3.0,19.0,900.0,50.0,21.6,996.5,21.6,0.0,0.7
82.0,89.0,3.0,19.0,900.0,26.0,21.0,996.5,21.0,0.0,0.7
73.0,92.0,3.0,16.0,800.0,40.0,20.7,996.6,20.7,0.0,0.8
65.0,75.0,3.0,17.0,800.0,38.0,21.2,996.5,21.2,0.0,0.8
70.0,83.0,3.0,7.0,800.0,34.0,23.1,996.5,23.1,0.0,0.4
69.0,87.0,3.0,15.0,1000.0,31.0,25.4,996.6,22.7,0.0,0.5
69.0,87.0,3.0,15.0,0.0,38.7702,27.0,996.7,21.7,0.0,0.8
101.0,133.0,9.996,27.7155,0.0,83.538,27.2,996.3,21.2,0.0,0.8
115.0,167.0,12.5664,30.795,0.0,103.4586,27.7,996.2,21.7,0.0,0.6
122.0,176.0,11.1384,27.3049,0.0,118.2384,27.8,996.2,21.8,0.0,0.9
131.0,160.0,10.8528,24.8413,0.0,134.946,28.4,995.9,21.7,0.0,0.8
132.0,144.0,12.0,22.0,0.0,166.8618,29.2,995.5,21.7,0.0,0.5
136.0,156.0,13.0,22.0,0.0,181.2132,28.4,995.1,22.6,0.0,0.6
147.0,166.0,14.0,21.0,1500.0,202.0,28.3,994.0,22.5,0.0,0.9
138.0,166.0,18.0,24.0,2100.0,228.0,28.0,993.5,22.0,0.0,1.2
149.0,233.0,20.0,29.0,2000.0,203.0,27.7,993.5,21.5,0.0,0.7
130.0,233.0,21.0,30.0,1600.0,205.0,26.8,993.6,22.2,0.0,0.7
107.0,166.0,18.0,31.0,1500.0,187.0,25.7,994.2,21.8,0.0,0.6
114.0,192.0,13.0,41.0,1400.0,150.0,24.7,994.7,22.0,0.0,0.8
122.0,188.0,9.0,42.0,1500.0,114.0,24.3,994.8,22.4,0.0,0.6
131.0,191.0,6.0,30.0,1600.0,102.0,23.9,994.7,22.5,0.0,0.7
134.0,152.0,4.0,16.0,1600.0,98.0,23.5,994.1,22.8,0.0,0.7
136.0,152.0,3.0,12.0,1600.0,96.0,23.0,993.7,22.8,0.0,0.8
136.0,124.0,3.0,18.0,1500.0,84.0,22.9,993.4,22.7,0.0,0.6
136.0,114.0,3.0,10.0,1500.0,90.0,22.5,993.1,22.5,0.0,0.7
136.0,122.0,3.0,10.0,1500.0,60.0,22.3,993.2,22.3,0.0,0.7
127.0,115.0,3.0,17.0,1400.0,56.0,22.1,993.2,22.1,0.0,0.7
128.0,116.0,3.0,15.0,1400.0,54.0,21.9,993.3,21.9,0.0,0.5
130.0,122.0,3.0,18.0,1400.0,40.0,22.5,993.6,22.5,0.0,0.8
129.0,149.0,3.0,29.0,1500.0,24.0,25.0,993.0,22.5,0.0,1.1
129.0,149.0,3.0,29.0,0.0,8.7822,26.3,992.6,19.9,0.0,0.8
126.0,120.0,6.0,57.0,1200.0,36.0,27.5,992.1,20.3,0.0,0.5
102.0,69.0,6.0,39.0,1100.0,78.0,28.1,991.7,20.9,0.0,1.3
82.0,80.0,6.0,20.0,1000.0,126.0,28.8,991.0,21.3,0.0,1.4
79.0,115.0,6.0,17.0,1000.0,157.0,29.5,990.1,20.4,0.0,0.9
77.0,96.0,5.0,12.0,900.0,191.0,30.2,989.6,20.4,0.0,1.4
74.0,90.0,4.0,12.0,800.0,234.0,31.1,988.8,20.7,0.0,1.4
57.0,80.0,3.0,9.0,700.0,237.0,31.5,988.2,20.1,0.0,1.0
52.0,68.0,3.0,9.0,600.0,246.0,31.1,987.8,19.4,0.0,1.6
52.0,68.0,3.0,9.0,600.0,250.0,30.3,988.4,19.7,0.0,1.0
42.0,104.0,3.0,16.0,600.0,227.0,29.3,988.9,19.9,0.0,0.8
40.0,111.0,3.0,21.0,600.0,200.0,26.5,989.4,21.0,0.0,1.1
40.0,131.0,3.0,34.0,600.0,146.0,25.3,990.1,22.2,0.0,0.5
41.0,117.0,3.0,27.0,600.0,119.0,24.4,990.4,22.5,0.0,1.1
42.0,104.0,3.0,25.0,600.0,105.0,24.5,990.5,21.6,0.0,0.7
48.0,101.0,3.0,48.0,500.0,64.0,23.1,990.3,23.1,0.0,0.8
47.0,91.0,3.0,36.0,500.0,65.0,22.3,990.2,22.3,0.0,0.9
50.0,98.0,3.0,26.0,500.0,64.0,21.9,990.3,21.9,0.0,0.9
47.0,68.0,3.0,11.0,500.0,55.0,21.4,990.6,21.4,0.0,0.7
46.0,51.0,3.0,10.0,500.0,47.0,20.9,990.8,20.9,0.0,0.7
45.0,55.0,3.0,7.0,500.0,49.0,20.7,991.3,20.7,0.0,0.8
46.0,49.0,3.0,6.0,500.0,46.0,20.8,991.8,20.8,0.0,0.5
42.0,61.0,3.0,5.0,600.0,44.0,23.5,992.1,21.4,0.0,0.6
48.0,97.0,3.0,18.0,600.0,40.0,26.4,992.5,21.2,0.0,0.9
47.0,115.0,3.0,22.0,600.0,53.0,28.5,992.5,21.5,0.0,1.2
47.0,99.0,7.0,25.0,500.0,66.0,30.2,992.4,21.0,0.0,1.3
47.0,74.0,7.0,15.0,700.0,95.0,32.5,991.8,18.7,0.0,1.2
28.0,44.0,6.0,10.0,700.0,113.0,33.7,991.4,17.8,0.0,1.6
18.0,44.0,4.0,6.0,600.0,119.0,34.8,990.9,17.1,0.0,0.8
15.0,22.0,3.0,0.0,500.0,127.0,35.4,990.1,16.7,0.0,0.8
17.0,22.0,3.0,0.0,500.0,140.0,36.2,989.9,17.8,0.0,1.3
19.0,2.0,3.0,0.0,400.0,132.0,35.8,989.9,17.5,0.0,0.9
19.0,59.0,3.0,2.0,400.0,151.0,36.9,989.7,15.9,0.0,0.6
17.0,18.0,3.0,2.0,300.0,151.0,35.5,989.6,19.4,0.0,1.1
16.0,35.0,3.0,6.0,300.0,121.0,32.7,989.9,18.5,0.0,1.5
20.0,138.0,3.0,9.0,400.0,91.0,28.4,990.5,17.6,0.0,2.3
16.0,70.0,3.0,11.0,500.0,62.0,27.0,991.2,16.9,0.0,0.7
14.0,27.0,3.0,12.0,500.0,43.0,26.6,992.0,17.7,0.0,0.8
19.0,50.0,3.0,18.0,500.0,35.0,25.1,992.1,18.5,0.0,1.8
21.0,40.0,4.0,37.0,400.0,16.0,24.2,992.2,17.7,0.0,1.3
14.0,36.0,3.0,8.0,400.0,36.0,23.0,992.3,20.1,0.0,1.1
12.0,36.0,3.0,5.0,400.0,35.0,22.3,992.5,19.1,0.0,1.3
13.0,29.0,3.0,5.0,300.0,26.0,21.7,992.5,20.3,0.0,1.4
13.0,29.0,3.0,8.0,0.0,0.0,21.8,992.7,19.5,0.0,1.3
14.0,44.0,3.0,8.0,300.0,18.0,21.4,992.9,20.4,0.0,0.7
11.0,16.0,3.0,12.0,400.0,17.0,22.2,993.3,21.2,0.0,1.2
11.0,32.0,4.0,6.0,400.0,18.0,24.7,993.4,19.5,0.0,1.0
14.0,55.0,4.0,5.0,400.0,16.0,26.4,993.5,19.8,0.0,0.4
14.0,83.0,14.0,8.0,400.0,17.0,28.4,993.6,19.6,0.0,2.1
12.0,82.0,7.0,0.0,400.0,35.0,31.0,993.6,19.0,0.0,2.3
16.0,33.0,6.0,0.0,500.0,55.0,32.7,993.7,17.3,0.0,2.7
16.0,33.0,6.0,0.0,0.0,69.615,33.7,993.6,15.2,0.0,1.7
13.0,14.0,3.0,0.0,500.0,76.0,34.5,993.2,14.9,0.0,1.4
12.0,18.0,3.0,0.0,500.0,94.0,34.6,992.4,16.0,0.0,3.0
11.0,23.0,3.0,0.0,500.0,109.0,35.4,991.9,16.2,0.0,2.1
8.0,22.0,3.0,0.0,400.0,125.0,35.5,991.6,16.8,0.0,2.0
22.0,63.0,3.0,0.0,400.0,189.0,35.4,991.4,17.1,0.0,2.7
34.0,113.0,5.0,0.0,500.0,243.0,33.5,991.5,18.4,0.0,3.0
44.0,177.0,10.0,0.0,900.0,238.0,32.0,992.2,19.6,0.0,2.2
65.0,249.0,29.0,2.0,2300.0,274.0,30.5,993.3,19.5,0.0,2.6
72.0,204.0,25.0,5.0,1700.0,220.0,29.4,993.9,19.4,0.0,1.1
48.0,124.0,14.0,2.0,900.0,146.0,28.1,994.5,18.2,0.0,2.8
38.0,113.0,13.0,5.0,800.0,103.0,26.9,994.5,18.7,0.0,0.5
32.0,47.0,15.0,4.0,600.0,74.0,26.0,994.6,18.9,0.0,1.3
22.0,28.0,15.0,0.0,600.0,66.0,25.5,994.8,18.4,0.0,2.1
20.0,77.0,18.0,2.0,600.0,60.0,25.7,994.6,17.9,0.0,1.6
33.0,112.0,7.0,0.0,700.0,48.0,25.9,994.4,18.3,0.0,1.3
34.0,71.0,6.0,0.0,800.0,58.0,25.2,994.5,19.1,0.0,0.1
36.0,69.0,6.0,0.0,800.0,53.0,24.9,994.9,19.9,0.0,1.4
33.0,44.0,6.0,0.0,800.0,44.0,24.9,994.7,19.5,0.0,1.3
29.0,62.0,6.0,0.0,700.0,36.0,25.4,994.8,21.1,0.0,0.8
29.0,63.0,7.0,0.0,700.0,32.0,26.2,995.3,20.5,0.0,0.7
30.0,87.0,11.0,11.0,900.0,19.0,27.6,995.4,20.2,0.0,0.8
31.0,76.0,19.0,16.0,900.0,24.0,28.0,995.7,20.0,0.0,0.8
32.0,120.0,28.0,18.0,900.0,37.0,28.1,996.0,18.2,0.0,1.5
37.0,70.0,26.0,10.0,900.0,58.0,27.7,995.8,18.4,0.0,1.0
27.0,74.0,40.0,8.0,1100.0,80.0,26.1,995.5,21.3,0.0,0.8
37.0,114.0,36.0,14.0,1500.0,73.0,24.7,995.2,23.5,0.1,1.0
48.0,109.0,12.0,15.0,1600.0,63.0,24.4,994.6,24.4,0.2,1.4
47.0,83.0,10.0,16.0,1600.0,49.0,24.6,994.1,24.4,0.1,0.5
45.0,70.0,6.0,8.0,1300.0,42.0,25.2,993.6,23.8,0.0,0.5
47.0,70.0,6.0,3.0,1200.0,54.0,25.3,993.4,24.6,0.0,0.7
46.0,71.0,6.0,4.0,1200.0,52.0,25.2,993.5,24.3,0.0,0.6
48.0,59.0,5.0,0.0,1200.0,53.0,24.7,993.5,23.8,0.0,0.6
48.0,59.0,5.0,0.0,1100.0,48.0,24.2,994.0,23.5,0.0,0.6
45.0,67.0,3.0,0.0,1100.0,44.0,24.1,994.2,23.9,0.0,0.7
49.0,67.0,3.0,0.0,1000.0,47.0,24.5,993.9,22.9,0.0,1.3
51.0,60.0,3.0,0.0,1100.0,30.0,24.3,994.0,23.6,0.0,0.7
62.0,93.0,4.0,16.0,1100.0,13.0,23.1,993.8,23.1,0.5,1.2
58.0,61.0,3.0,0.0,900.0,30.0,23.0,993.6,23.0,0.6,0.5
58.0,61.0,3.0,0.0,900.0,64.0,23.0,993.0,23.0,0.2,0.8
51.0,51.0,3.0,0.0,900.0,64.0,23.2,992.7,23.2,0.0,0.6
51.0,61.0,3.0,0.0,0.0,66.402,23.3,992.5,23.3,0.0,0.5
67.0,61.0,3.0,0.0,900.0,49.0,23.5,992.4,23.5,0.0,0.7
69.0,55.0,3.0,0.0,1000.0,44.0,23.7,992.8,23.7,0.0,0.6
73.0,59.0,3.0,0.0,1000.0,40.0,23.4,992.7,23.4,0.2,0.7
75.0,54.0,3.0,2.0,1100.0,36.0,23.2,992.6,23.2,0.6,0.8
76.0,64.0,3.0,8.0,1100.0,38.0,23.3,992.5,23.3,0.7,0.5
64.0,54.0,3.0,12.0,1100.0,38.0,23.6,992.0,23.6,1.2,0.5
64.0,57.0,3.0,20.0,1100.0,25.0,23.9,991.8,23.9,1.0,0.6
64.0,46.0,3.0,20.0,1100.0,25.0,24.0,991.4,24.0,0.3,0.7
60.0,49.0,3.0,18.0,1300.0,20.0,24.1,991.3,24.1,0.5,0.6
61.0,41.0,3.0,15.0,1500.0,16.0,24.2,991.2,24.2,0.1,0.6
60.0,48.0,3.0,13.0,1600.0,14.0,24.6,991.0,24.6,0.0,0.5
58.0,31.0,3.0,16.0,1800.0,8.0,24.7,990.9,24.7,0.1,0.6
79.0,83.0,3.0,15.0,2600.0,10.0,25.0,991.3,25.0,0.0,0.8
89.0,96.0,4.0,32.0,2700.0,2.0,25.0,991.1,25.0,0.0,0.7
89.0,96.0,4.0,32.0,2800.0,2.0,24.5,991.2,24.5,0.0,0.8
133.0,147.0,3.0,40.0,3000.0,2.0,24.4,992.0,24.4,0.0,0.6
128.0,147.0,3.0,29.0,2800.0,2.0,24.2,991.8,24.2,0.0,0.5
126.0,146.0,3.0,31.0,2900.0,2.0,24.1,991.8,24.1,0.0,1.0
126.0,146.0,3.0,31.0,2900.0,2.0,23.5,991.1,23.5,0.0,0.7
130.0,142.0,3.0,29.0,3000.0,2.0,22.8,991.0,22.8,0.0,0.5
116.0,43.0,3.0,23.0,2900.0,2.0,22.3,991.1,22.3,0.0,0.5
81.0,29.0,3.0,6.0,2300.0,2.0,21.9,990.8,21.9,0.0,0.7
52.0,17.0,3.0,0.0,1800.0,2.0,21.3,991.1,21.3,0.0,0.7
40.0,0.0,3.0,0.0,1400.0,2.0,20.8,991.5,20.8,0.0,0.9
31.0,0.0,3.0,0.0,1100.0,3.0,21.1,991.6,21.1,0.0,1.1
27.0,17.0,3.0,0.0,900.0,2.0,23.3,992.3,23.3,0.0,0.5
25.0,53.0,3.0,0.0,1100.0,4.0,26.0,992.5,22.5,0.0,1.0
25.0,16.0,3.0,0.0,900.0,16.0,28.5,992.7,22.5,0.0,0.8
21.0,16.0,3.0,0.0,800.0,34.0,30.3,992.6,21.1,0.0,0.9
19.0,9.0,4.0,0.0,700.0,68.0,31.6,992.4,22.3,0.0,1.0
24.0,10.0,4.0,0.0,600.0,87.0,32.7,992.0,22.2,0.0,1.0
25.0,50.0,5.0,0.0,700.0,112.0,34.1,990.9,21.2,0.0,1.7
26.0,28.0,7.0,0.0,700.0,140.0,34.9,990.7,20.5,0.0,1.7
28.0,17.0,7.0,0.0,500.0,162.0,35.3,990.4,19.7,0.0,1.7
23.0,14.0,4.0,0.0,400.0,177.0,35.5,989.9,21.0,0.0,1.4
26.0,80.0,3.0,0.0,500.0,224.0,35.6,989.8,20.3,0.0,1.5
35.0,49.0,3.0,0.0,500.0,249.0,35.7,989.9,21.2,0.0,0.9
28.0,50.0,3.0,0.0,400.0,222.0,32.4,990.2,23.4,0.0,0.5
26.0,104.0,3.0,0.0,500.0,192.0,29.1,990.6,24.7,0.0,0.5
33.0,217.0,3.0,9.0,800.0,114.0,27.4,991.4,23.8,0.0,0.6
40.0,107.0,3.0,19.0,700.0,71.0,27.0,991.7,26.1,0.0,0.8
50.0,111.0,3.0,42.0,700.0,44.0,26.7,991.6,25.5,0.0,0.8
47.0,153.0,3.0,31.0,700.0,34.0,26.2,991.9,24.8,0.0,1.2
35.0,71.0,3.0,5.0,600.0,31.0,25.9,991.6,25.0,0.0,0.6
25.0,14.0,3.0,0.0,500.0,43.0,25.5,991.6,25.0,0.0,0.6
25.0,32.0,0.0,0.0,0.0,41.0,25.2,991.4,24.9,0.0,0.8
25.0,32.0,3.0,0.0,0.0,0.0,25.0,991.4,24.8,0.0,0.5
28.0,42.0,0.0,0.0,0.0,0.0,24.7,991.6,24.7,0.0,0.9
28.0,34.0,3.0,0.0,500.0,30.0,24.7,991.8,24.7,0.0,0.9
26.0,39.0,3.0,17.0,500.0,24.0,25.9,991.8,25.0,0.0,0.5
29.0,68.0,3.0,20.0,500.0,18.0,28.1,992.0,23.9,0.0,0.6
43.0,79.0,3.0,35.0,700.0,20.0,28.6,991.9,23.7,0.0,0.6
44.0,125.0,4.0,38.0,700.0,42.0,28.4,991.9,24.6,0.0,0.6
46.0,104.0,3.0,32.0,700.0,63.0,28.8,992.4,24.8,0.0,0.6
46.0,113.0,3.0,26.0,600.0,69.0,29.0,993.0,25.2,0.0,1.2
46.0,118.0,3.0,30.0,600.0,74.0,29.7,992.1,25.5,0.0,0.8
61.0,127.0,3.0,31.0,700.0,85.0,30.7,991.2,24.1,0.0,0.5
69.0,79.0,3.0,22.0,700.0,107.0,30.4,990.4,25.0,0.0,0.9
63.0,110.0,3.0,21.0,600.0,111.0,30.8,989.9,25.2,0.0,0.9
79.0,107.0,3.0,27.0,700.0,135.0,30.8,989.3,25.6,0.0,0.5
63.0,94.0,3.0,20.0,700.0,135.0,29.8,989.5,26.6,0.0,0.8
60.0,110.0,3.0,16.0,700.0,116.0,29.1,989.8,27.7,0.0,0.9
66.0,109.0,3.0,35.0,800.0,109.0,27.5,990.0,26.4,0.0,0.8
142.0,301.0,3.0,81.0,1100.0,101.0,26.7,991.2,26.7,0.0,0.7
156.0,318.0,3.0,81.0,1200.0,64.0,26.1,991.1,26.1,0.0,0.8
202.0,294.0,3.0,82.0,1200.0,38.0,25.4,991.3,25.4,0.0,0.6
157.0,165.0,3.0,58.0,1100.0,23.0,24.7,990.6,24.7,0.0,0.7
98.0,45.0,3.0,34.0,800.0,16.0,24.2,989.9,24.2,0.0,0.5
117.0,114.0,3.0,50.0,900.0,2.0,23.6,989.4,23.6,0.0,0.8
131.0,126.0,3.0,54.0,1000.0,2.0,23.1,989.0,23.1,0.0,0.8
107.0,55.0,3.0,32.0,800.0,4.0,22.9,988.7,22.9,0.0,0.7
78.0,29.0,3.0,17.0,700.0,13.0,22.5,989.1,22.5,0.0,0.5
88.0,39.0,3.0,16.0,700.0,12.0,22.5,989.5,22.5,0.0,0.5
84.0,57.0,3.0,16.0,1300.0,13.0,23.6,990.2,23.6,0.0,0.6
93.0,87.0,3.0,22.0,1300.0,8.0,25.8,990.4,24.4,0.0,0.7
